leaf_index	instruction_set	width	fixed_mask	fixed_value	fixed_bits	internal_name	mnemonic	assembly_template	feature_condition_id	all_conditions_digest	assertions_digest	operation_id	alias_count	form_id	source_order
5362	A64	32	0xfffffc00	0xf83f9000	22	ST64B_64L_memop	ST64B	ST64B<rule:SPACE><rule:XtOrXZR__9><rule:COMMA>[<rule:XnSP_option><rule:r_0_choice>]	162	625b3c0ed9de54225cc4429ae8881a0a193ff5c05bddb28a879492f5e29a3f21	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ST64B	0	A64/ldst/memop/ST64B_64L_memop	5366
5363	A64	32	0xfffffc00	0xf83fd000	22	LD64B_64L_memop	LD64B	LD64B<rule:SPACE><rule:XtOrXZR__9><rule:COMMA>[<rule:XnSP_option><rule:r_0_choice>]	162	625b3c0ed9de54225cc4429ae8881a0a193ff5c05bddb28a879492f5e29a3f21	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LD64B	0	A64/ldst/memop/LD64B_64L_memop	5367
5364	A64	32	0xffe00c00	0xf8400000	13	LDUR_64_ldst_unscaled	LDUR	LDUR<rule:SPACE><rule:XtOrXZR__11><rule:COMMA>[<rule:XnSP_option><rule:imm9_option>]	0	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDUR_gen	0	A64/ldst/ldst_unscaled/LDUR_64_ldst_unscaled	5157
5365	A64	32	0xffe00c00	0xf8400400	13	LDR_64_ldst_immpost	LDR	LDR<rule:SPACE><rule:XtOrXZR__11><rule:COMMA>[<rule:XnSP_option>]<rule:COMMA><rule:hash><rule:simm__3>	0	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDR_imm_gen	0	A64/ldst/ldst_immpost/LDR_64_ldst_immpost	5181
5366	A64	32	0xffe00c00	0xf8400800	13	LDTR_64_ldst_unpriv	LDTR	LDTR<rule:SPACE><rule:XtOrXZR__11><rule:COMMA>[<rule:XnSP_option><rule:imm9_option>]	0	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDTR	0	A64/ldst/ldst_unpriv/LDTR_64_ldst_unpriv	5196
5367	A64	32	0xffe00c00	0xf8400c00	13	LDR_64_ldst_immpre	LDR	LDR<rule:SPACE><rule:XtOrXZR__11><rule:COMMA>[<rule:XnSP_option><rule:COMMA><rule:hash><rule:simm__3>]!	0	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDR_imm_gen	0	A64/ldst/ldst_immpre/LDR_64_ldst_immpre	5217
5368	A64	32	0xffe0fc00	0xf8600000	17	LDADDL_64_memop	LDADDL	LDADDL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDADD	1	A64/ldst/memop/LDADDL_64_memop	5368
5369	A64	32	0xffe00c00	0xf8600800	13	LDR_64_ldst_regoff	LDR	LDR<rule:SPACE><rule:XtOrXZR__11><rule:COMMA>[<rule:XnSP_option><rule:COMMA><rule:WorX_choice><rule:optional_extend__9>]	0	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDR_reg_gen	0	A64/ldst/ldst_regoff/LDR_64_ldst_regoff	5542
5370	A64	32	0xffe0fc00	0xf8601000	17	LDCLRL_64_memop	LDCLRL	LDCLRL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDCLR	1	A64/ldst/memop/LDCLRL_64_memop	5369
5371	A64	32	0xffe0fc00	0xf8602000	17	LDEORL_64_memop	LDEORL	LDEORL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDEOR	1	A64/ldst/memop/LDEORL_64_memop	5370
5372	A64	32	0xffe0fc00	0xf8603000	17	LDSETL_64_memop	LDSETL	LDSETL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDSET	1	A64/ldst/memop/LDSETL_64_memop	5371
5373	A64	32	0xffe0fc00	0xf8604000	17	LDSMAXL_64_memop	LDSMAXL	LDSMAXL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDSMAX	1	A64/ldst/memop/LDSMAXL_64_memop	5372
5374	A64	32	0xffe0fc00	0xf8605000	17	LDSMINL_64_memop	LDSMINL	LDSMINL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDSMIN	1	A64/ldst/memop/LDSMINL_64_memop	5373
5375	A64	32	0xffe0fc00	0xf8606000	17	LDUMAXL_64_memop	LDUMAXL	LDUMAXL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDUMAX	1	A64/ldst/memop/LDUMAXL_64_memop	5374
5376	A64	32	0xffe0fc00	0xf8607000	17	LDUMINL_64_memop	LDUMINL	LDUMINL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDUMIN	1	A64/ldst/memop/LDUMINL_64_memop	5375
5377	A64	32	0xffe0fc00	0xf8608000	17	SWPL_64_memop	SWPL	SWPL<rule:SPACE><rule:XsOrXZR><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	SWP	0	A64/ldst/memop/SWPL_64_memop	5376
5378	A64	32	0xffe00c00	0xf8800000	13	PRFUM_P_ldst_unscaled	PRFUM	PRFUM<rule:SPACE><rule:prfop_choice__3><rule:COMMA>[<rule:XnSP_option><rule:imm9_option>]	0	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	PRFUM	0	A64/ldst/ldst_unscaled/PRFUM_P_ldst_unscaled	5158
5379	A64	32	0xffe0fc00	0xf8a00000	17	LDADDA_64_memop	LDADDA	LDADDA<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDADD	0	A64/ldst/memop/LDADDA_64_memop	5377
5380	A64	32	0xffa00c00	0xf8a00400	12	LDRAB_64_ldst_pac	LDRAB	LDRAB<rule:SPACE><rule:XtOrXZR__11><rule:COMMA>[<rule:XnSP_option><rule:Simm9_option>]	177	77ad0b9970681b68ed80f80ff028748f9567d0f3c9316e39e4244e29d1068f0b	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDRA	0	A64/ldst/ldst_pac/LDRAB_64_ldst_pac	5549
5381	A64	32	0xffa00c00	0xf8a00c00	12	LDRAB_64W_ldst_pac	LDRAB	LDRAB<rule:SPACE><rule:XtOrXZR__11><rule:COMMA>[<rule:XnSP_option><rule:Simm9_option>]!	177	77ad0b9970681b68ed80f80ff028748f9567d0f3c9316e39e4244e29d1068f0b	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDRA	0	A64/ldst/ldst_pac/LDRAB_64W_ldst_pac	5550
5382	A64	32	0xffe0fc00	0xf8a01000	17	LDCLRA_64_memop	LDCLRA	LDCLRA<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDCLR	0	A64/ldst/memop/LDCLRA_64_memop	5378
5383	A64	32	0xffe0fc00	0xf8a02000	17	LDEORA_64_memop	LDEORA	LDEORA<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDEOR	0	A64/ldst/memop/LDEORA_64_memop	5379
5384	A64	32	0xffe0fc00	0xf8a03000	17	LDSETA_64_memop	LDSETA	LDSETA<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDSET	0	A64/ldst/memop/LDSETA_64_memop	5380
5385	A64	32	0xffe0fc00	0xf8a04000	17	LDSMAXA_64_memop	LDSMAXA	LDSMAXA<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDSMAX	0	A64/ldst/memop/LDSMAXA_64_memop	5381
5386	A64	32	0xffe04c00	0xf8a04800	14	PRFM_P_ldst_regoff	PRFM	PRFM<rule:SPACE><rule:prfop_choice__3><rule:COMMA>[<rule:XnSP_option><rule:COMMA><rule:WorX_choice><rule:optional_extend__9>]	0	f02c2ba3b8714c59923c727728dbcd96a337e50fd7fdb0f75b1262240b045740	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	PRFM_reg	0	A64/ldst/ldst_regoff/PRFM_P_ldst_regoff	5543
5387	A64	32	0xffe04c18	0xf8a04818	16	RPRFM_R_ldst_regoff	RPRFM	RPRFM<rule:SPACE><rule:prfop_choice__4><rule:COMMA><rule:XmOrXZR__3><rule:COMMA>[<rule:XnSP_option>]	182	66d2333bb7ce75f0a0d35f2e913c1e3b7d7a92d492b2f5fc7c19398ef0c1a790	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	RPRFM_reg	0	A64/ldst/ldst_regoff/RPRFM_R_ldst_regoff	5544
5388	A64	32	0xffe0fc00	0xf8a05000	17	LDSMINA_64_memop	LDSMINA	LDSMINA<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDSMIN	0	A64/ldst/memop/LDSMINA_64_memop	5382
5389	A64	32	0xffe0fc00	0xf8a06000	17	LDUMAXA_64_memop	LDUMAXA	LDUMAXA<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDUMAX	0	A64/ldst/memop/LDUMAXA_64_memop	5383
5390	A64	32	0xffe0fc00	0xf8a07000	17	LDUMINA_64_memop	LDUMINA	LDUMINA<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDUMIN	0	A64/ldst/memop/LDUMINA_64_memop	5384
5391	A64	32	0xffe0fc00	0xf8a08000	17	SWPA_64_memop	SWPA	SWPA<rule:SPACE><rule:XsOrXZR><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	SWP	0	A64/ldst/memop/SWPA_64_memop	5385
5392	A64	32	0xfffffc00	0xf8bfc000	22	LDAPR_64L_memop	LDAPR	LDAPR<rule:SPACE><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option><rule:r_0_choice>]	159	4ed62fe81bedfa5be2d556d5800e4177c0f28e1a915a9588bfdd76dcd51d0f3c	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDAPR	0	A64/ldst/memop/LDAPR_64L_memop	5386
5393	A64	32	0xffe0fc00	0xf8e00000	17	LDADDAL_64_memop	LDADDAL	LDADDAL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDADD	0	A64/ldst/memop/LDADDAL_64_memop	5387
5394	A64	32	0xffe0fc00	0xf8e01000	17	LDCLRAL_64_memop	LDCLRAL	LDCLRAL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDCLR	0	A64/ldst/memop/LDCLRAL_64_memop	5388
5395	A64	32	0xffe0fc00	0xf8e02000	17	LDEORAL_64_memop	LDEORAL	LDEORAL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDEOR	0	A64/ldst/memop/LDEORAL_64_memop	5389
5396	A64	32	0xffe0fc00	0xf8e03000	17	LDSETAL_64_memop	LDSETAL	LDSETAL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDSET	0	A64/ldst/memop/LDSETAL_64_memop	5390
5397	A64	32	0xffe0fc00	0xf8e04000	17	LDSMAXAL_64_memop	LDSMAXAL	LDSMAXAL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDSMAX	0	A64/ldst/memop/LDSMAXAL_64_memop	5391
5398	A64	32	0xffe0fc00	0xf8e05000	17	LDSMINAL_64_memop	LDSMINAL	LDSMINAL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDSMIN	0	A64/ldst/memop/LDSMINAL_64_memop	5392
5399	A64	32	0xffe0fc00	0xf8e06000	17	LDUMAXAL_64_memop	LDUMAXAL	LDUMAXAL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDUMAX	0	A64/ldst/memop/LDUMAXAL_64_memop	5393
5400	A64	32	0xffe0fc00	0xf8e07000	17	LDUMINAL_64_memop	LDUMINAL	LDUMINAL<rule:SPACE><rule:XsOrXZR__2><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDUMIN	0	A64/ldst/memop/LDUMINAL_64_memop	5394
5401	A64	32	0xffe0fc00	0xf8e08000	17	SWPAL_64_memop	SWPAL	SWPAL<rule:SPACE><rule:XsOrXZR><rule:COMMA><rule:XtOrXZR__8><rule:COMMA>[<rule:XnSP_option>]	167	91bb06d2bf6f07aa2c3f5dd94ce55f1b376a956f1e91c006bc812a749cde8f0a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	SWP	0	A64/ldst/memop/SWPAL_64_memop	5395
5402	A64	32	0xffc00000	0xf9000000	10	STR_64_ldst_pos	STR	STR<rule:SPACE><rule:XtOrXZR__11><rule:COMMA>[<rule:XnSP_option><rule:imm12_option__8>]	0	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	STR_imm_gen	0	A64/ldst/ldst_pos/STR_64_ldst_pos	5570
5403	A64	32	0xffc00000	0xf9400000	10	LDR_64_ldst_pos	LDR	LDR<rule:SPACE><rule:XtOrXZR__11><rule:COMMA>[<rule:XnSP_option><rule:imm12_option__8>]	0	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDR_imm_gen	0	A64/ldst/ldst_pos/LDR_64_ldst_pos	5571
5404	A64	32	0xffc00000	0xf9800000	10	PRFM_P_ldst_pos	PRFM	PRFM<rule:SPACE><rule:prfop_choice__6><rule:COMMA>[<rule:XnSP_option><rule:imm12_option__8>]	0	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	PRFM_imm	0	A64/ldst/ldst_pos/PRFM_P_ldst_pos	5572
5405	A64	32	0xffe0fc00	0xfa000000	17	SBCS_64_addsub_carry	SBCS	SBCS<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4>	0	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	SBCS	1	A64/dpreg/addsub_carry/SBCS_64_addsub_carry	5692
5406	A64	32	0xffe00c10	0xfa400000	14	CCMP_64_condcmp_reg	CCMP	CCMP<rule:SPACE><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4><rule:COMMA><rule:hash><rule:nzcv><rule:COMMA><rule:cond_option>	0	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	CCMP_reg	0	A64/dpreg/condcmp_reg/CCMP_64_condcmp_reg	5701
5407	A64	32	0xffe00c10	0xfa400800	14	CCMP_64_condcmp_imm	CCMP	CCMP<rule:SPACE><rule:XnOrXZR__11><rule:COMMA><rule:hash><rule:imm__19><rule:COMMA><rule:hash><rule:nzcv><rule:COMMA><rule:cond_option>	0	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	CCMP_imm	0	A64/dpreg/condcmp_imm/CCMP_64_condcmp_imm	5705
5408	A64	32	0xffe00c00	0xfc000000	13	STUR_D_ldst_unscaled	STUR	STUR<rule:SPACE><rule:Dt><rule:COMMA>[<rule:XnSP_option><rule:imm9_option>]	143	91fc51b0e62f4013571bae7e1b37e8e654e5a753108cc777ad951d1d6d48e31c	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	STUR_fpsimd	0	A64/ldst/ldst_unscaled/STUR_D_ldst_unscaled	5159
5409	A64	32	0xffe00c00	0xfc000400	13	STR_D_ldst_immpost	STR	STR<rule:SPACE><rule:Dt><rule:COMMA>[<rule:XnSP_option>]<rule:COMMA><rule:hash><rule:simm__3>	143	91fc51b0e62f4013571bae7e1b37e8e654e5a753108cc777ad951d1d6d48e31c	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	STR_imm_fpsimd	0	A64/ldst/ldst_immpost/STR_D_ldst_immpost	5182
5410	A64	32	0xffe00c00	0xfc000c00	13	STR_D_ldst_immpre	STR	STR<rule:SPACE><rule:Dt><rule:COMMA>[<rule:XnSP_option><rule:COMMA><rule:hash><rule:simm__3>]!	143	91fc51b0e62f4013571bae7e1b37e8e654e5a753108cc777ad951d1d6d48e31c	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	STR_imm_fpsimd	0	A64/ldst/ldst_immpre/STR_D_ldst_immpre	5218
5411	A64	32	0xffe0fc00	0xfc200000	17	LDFADD_64	LDFADD	LDFADD<rule:SPACE><rule:fpfar_ds><rule:COMMA><rule:fpfar_dt><rule:COMMA>[<rule:XnSP_option>]	169	15feb09091cd30b625a689875ed2170ff346421ebf2fd78aea9764ccc5e8e6a5	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDFADD	0	A64/ldst/memop/LDFADD_64	5486
5412	A64	32	0xffe00c00	0xfc200800	13	STR_D_ldst_regoff	STR	STR<rule:SPACE><rule:Dt><rule:COMMA>[<rule:XnSP_option><rule:COMMA><rule:WorX_choice><rule:optional_extend__9>]	143	91fc51b0e62f4013571bae7e1b37e8e654e5a753108cc777ad951d1d6d48e31c	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	STR_reg_fpsimd	0	A64/ldst/ldst_regoff/STR_D_ldst_regoff	5545
5413	A64	32	0xffe0fc00	0xfc204000	17	LDFMAX_64	LDFMAX	LDFMAX<rule:SPACE><rule:fpfar_ds><rule:COMMA><rule:fpfar_dt><rule:COMMA>[<rule:XnSP_option>]	169	15feb09091cd30b625a689875ed2170ff346421ebf2fd78aea9764ccc5e8e6a5	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDFMAX	0	A64/ldst/memop/LDFMAX_64	5487
5414	A64	32	0xffe0fc00	0xfc205000	17	LDFMIN_64	LDFMIN	LDFMIN<rule:SPACE><rule:fpfar_ds><rule:COMMA><rule:fpfar_dt><rule:COMMA>[<rule:XnSP_option>]	169	15feb09091cd30b625a689875ed2170ff346421ebf2fd78aea9764ccc5e8e6a5	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDFMIN	0	A64/ldst/memop/LDFMIN_64	5488
5415	A64	32	0xffe0fc00	0xfc206000	17	LDFMAXNM_64	LDFMAXNM	LDFMAXNM<rule:SPACE><rule:fpfar_ds><rule:COMMA><rule:fpfar_dt><rule:COMMA>[<rule:XnSP_option>]	169	15feb09091cd30b625a689875ed2170ff346421ebf2fd78aea9764ccc5e8e6a5	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDFMAXNM	0	A64/ldst/memop/LDFMAXNM_64	5489
5416	A64	32	0xffe0fc00	0xfc207000	17	LDFMINNM_64	LDFMINNM	LDFMINNM<rule:SPACE><rule:fpfar_ds><rule:COMMA><rule:fpfar_dt><rule:COMMA>[<rule:XnSP_option>]	169	15feb09091cd30b625a689875ed2170ff346421ebf2fd78aea9764ccc5e8e6a5	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDFMINNM	0	A64/ldst/memop/LDFMINNM_64	5490
5417	A64	32	0xffe0fc1f	0xfc20801f	22	STFADD_64	STFADD	STFADD<rule:SPACE><rule:fpfar_ds><rule:COMMA>[<rule:XnSP_option>]	169	15feb09091cd30b625a689875ed2170ff346421ebf2fd78aea9764ccc5e8e6a5	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	STFADD	0	A64/ldst/memop/STFADD_64	5491
5418	A64	32	0xffe0fc1f	0xfc20c01f	22	STFMAX_64	STFMAX	STFMAX<rule:SPACE><rule:fpfar_ds><rule:COMMA>[<rule:XnSP_option>]	169	15feb09091cd30b625a689875ed2170ff346421ebf2fd78aea9764ccc5e8e6a5	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	STFMAX	0	A64/ldst/memop/STFMAX_64	5492
5419	A64	32	0xffe0fc1f	0xfc20d01f	22	STFMIN_64	STFMIN	STFMIN<rule:SPACE><rule:fpfar_ds><rule:COMMA>[<rule:XnSP_option>]	169	15feb09091cd30b625a689875ed2170ff346421ebf2fd78aea9764ccc5e8e6a5	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	STFMIN	0	A64/ldst/memop/STFMIN_64	5493
5420	A64	32	0xffe0fc1f	0xfc20e01f	22	STFMAXNM_64	STFMAXNM	STFMAXNM<rule:SPACE><rule:fpfar_ds><rule:COMMA>[<rule:XnSP_option>]	169	15feb09091cd30b625a689875ed2170ff346421ebf2fd78aea9764ccc5e8e6a5	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	STFMAXNM	0	A64/ldst/memop/STFMAXNM_64	5494
