iform_id	iform	iclass	iclass_id
4698	VFMADD231PD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512	VFMADD231PD	744
4699	VFMADD231PD_YMMqq_YMMqq_MEMqq	VFMADD231PD	744
4700	VFMADD231PD_YMMqq_YMMqq_YMMqq	VFMADD231PD	744
4701	VFMADD231PD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512	VFMADD231PD	744
4702	VFMADD231PD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512	VFMADD231PD	744
4703	VFMADD231PH_XMMf16_MASKmskw_XMMf16_MEMf16_AVX512	VFMADD231PH	1672
4704	VFMADD231PH_XMMf16_MASKmskw_XMMf16_XMMf16_AVX512	VFMADD231PH	1672
4705	VFMADD231PH_YMMf16_MASKmskw_YMMf16_MEMf16_AVX512	VFMADD231PH	1672
4706	VFMADD231PH_YMMf16_MASKmskw_YMMf16_YMMf16_AVX512	VFMADD231PH	1672
4707	VFMADD231PH_ZMMf16_MASKmskw_ZMMf16_MEMf16_AVX512	VFMADD231PH	1672
4708	VFMADD231PH_ZMMf16_MASKmskw_ZMMf16_ZMMf16_AVX512	VFMADD231PH	1672
4709	VFMADD231PS_XMMdq_XMMdq_MEMdq	VFMADD231PS	701
4710	VFMADD231PS_XMMdq_XMMdq_XMMdq	VFMADD231PS	701
4711	VFMADD231PS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512	VFMADD231PS	701
4712	VFMADD231PS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512	VFMADD231PS	701
4713	VFMADD231PS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512	VFMADD231PS	701
4714	VFMADD231PS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512	VFMADD231PS	701
4715	VFMADD231PS_YMMqq_YMMqq_MEMqq	VFMADD231PS	701
4716	VFMADD231PS_YMMqq_YMMqq_YMMqq	VFMADD231PS	701
4717	VFMADD231PS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512	VFMADD231PS	701
4718	VFMADD231PS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512	VFMADD231PS	701
4719	VFMADD231SD_XMMdq_XMMq_MEMq	VFMADD231SD	748
4720	VFMADD231SD_XMMdq_XMMq_XMMq	VFMADD231SD	748
4721	VFMADD231SD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512	VFMADD231SD	748
4722	VFMADD231SD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512	VFMADD231SD	748
4723	VFMADD231SH_XMMf16_MASKmskw_XMMf16_MEMf16_AVX512	VFMADD231SH	1673
4724	VFMADD231SH_XMMf16_MASKmskw_XMMf16_XMMf16_AVX512	VFMADD231SH	1673
4725	VFMADD231SS_XMMdq_XMMd_MEMd	VFMADD231SS	747
4726	VFMADD231SS_XMMdq_XMMd_XMMd	VFMADD231SS	747
4727	VFMADD231SS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512	VFMADD231SS	747
4728	VFMADD231SS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512	VFMADD231SS	747
4729	VFMADDCPH_XMM2f16_MASKmskw_XMM2f16_MEM2f16_AVX512	VFMADDCPH	1674
4730	VFMADDCPH_XMM2f16_MASKmskw_XMM2f16_XMM2f16_AVX512	VFMADDCPH	1674
4731	VFMADDCPH_YMM2f16_MASKmskw_YMM2f16_MEM2f16_AVX512	VFMADDCPH	1674
4732	VFMADDCPH_YMM2f16_MASKmskw_YMM2f16_YMM2f16_AVX512	VFMADDCPH	1674
4733	VFMADDCPH_ZMM2f16_MASKmskw_ZMM2f16_MEM2f16_AVX512	VFMADDCPH	1674
4734	VFMADDCPH_ZMM2f16_MASKmskw_ZMM2f16_ZMM2f16_AVX512	VFMADDCPH	1674
4735	VFMADDCSH_XMM2f16_MASKmskw_XMM2f16_MEM2f16_AVX512	VFMADDCSH	1675
4736	VFMADDCSH_XMM2f16_MASKmskw_XMM2f16_XMM2f16_AVX512	VFMADDCSH	1675
4737	VFMADDPD_XMMdq_XMMdq_MEMdq_XMMdq	VFMADDPD	711
4738	VFMADDPD_XMMdq_XMMdq_XMMdq_MEMdq	VFMADDPD	711
4739	VFMADDPD_XMMdq_XMMdq_XMMdq_XMMdq	VFMADDPD	711
4740	VFMADDPD_YMMqq_YMMqq_MEMqq_YMMqq	VFMADDPD	711
4741	VFMADDPD_YMMqq_YMMqq_YMMqq_MEMqq	VFMADDPD	711
4742	VFMADDPD_YMMqq_YMMqq_YMMqq_YMMqq	VFMADDPD	711
4743	VFMADDPS_XMMdq_XMMdq_MEMdq_XMMdq	VFMADDPS	710
4744	VFMADDPS_XMMdq_XMMdq_XMMdq_MEMdq	VFMADDPS	710
4745	VFMADDPS_XMMdq_XMMdq_XMMdq_XMMdq	VFMADDPS	710
4746	VFMADDPS_YMMqq_YMMqq_MEMqq_YMMqq	VFMADDPS	710
4747	VFMADDPS_YMMqq_YMMqq_YMMqq_MEMqq	VFMADDPS	710
4748	VFMADDPS_YMMqq_YMMqq_YMMqq_YMMqq	VFMADDPS	710
4749	VFMADDSD_XMMdq_XMMq_MEMq_XMMq	VFMADDSD	713
4750	VFMADDSD_XMMdq_XMMq_XMMq_MEMq	VFMADDSD	713
4751	VFMADDSD_XMMdq_XMMq_XMMq_XMMq	VFMADDSD	713
4752	VFMADDSS_XMMdq_XMMd_MEMd_XMMd	VFMADDSS	712
4753	VFMADDSS_XMMdq_XMMd_XMMd_MEMd	VFMADDSS	712
4754	VFMADDSS_XMMdq_XMMd_XMMd_XMMd	VFMADDSS	712
4755	VFMADDSUB132PD_XMMdq_XMMdq_MEMdq	VFMADDSUB132PD	750
4756	VFMADDSUB132PD_XMMdq_XMMdq_XMMdq	VFMADDSUB132PD	750
4757	VFMADDSUB132PD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512	VFMADDSUB132PD	750
4758	VFMADDSUB132PD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512	VFMADDSUB132PD	750
4759	VFMADDSUB132PD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512	VFMADDSUB132PD	750
4760	VFMADDSUB132PD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512	VFMADDSUB132PD	750
4761	VFMADDSUB132PD_YMMqq_YMMqq_MEMqq	VFMADDSUB132PD	750
4762	VFMADDSUB132PD_YMMqq_YMMqq_YMMqq	VFMADDSUB132PD	750
4763	VFMADDSUB132PD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512	VFMADDSUB132PD	750
4764	VFMADDSUB132PD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512	VFMADDSUB132PD	750
4765	VFMADDSUB132PH_XMMf16_MASKmskw_XMMf16_MEMf16_AVX512	VFMADDSUB132PH	1676
4766	VFMADDSUB132PH_XMMf16_MASKmskw_XMMf16_XMMf16_AVX512	VFMADDSUB132PH	1676
4767	VFMADDSUB132PH_YMMf16_MASKmskw_YMMf16_MEMf16_AVX512	VFMADDSUB132PH	1676
4768	VFMADDSUB132PH_YMMf16_MASKmskw_YMMf16_YMMf16_AVX512	VFMADDSUB132PH	1676
4769	VFMADDSUB132PH_ZMMf16_MASKmskw_ZMMf16_MEMf16_AVX512	VFMADDSUB132PH	1676
4770	VFMADDSUB132PH_ZMMf16_MASKmskw_ZMMf16_ZMMf16_AVX512	VFMADDSUB132PH	1676
4771	VFMADDSUB132PS_XMMdq_XMMdq_MEMdq	VFMADDSUB132PS	749
4772	VFMADDSUB132PS_XMMdq_XMMdq_XMMdq	VFMADDSUB132PS	749
4773	VFMADDSUB132PS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512	VFMADDSUB132PS	749
4774	VFMADDSUB132PS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512	VFMADDSUB132PS	749
4775	VFMADDSUB132PS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512	VFMADDSUB132PS	749
4776	VFMADDSUB132PS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512	VFMADDSUB132PS	749
4777	VFMADDSUB132PS_YMMqq_YMMqq_MEMqq	VFMADDSUB132PS	749
4778	VFMADDSUB132PS_YMMqq_YMMqq_YMMqq	VFMADDSUB132PS	749
4779	VFMADDSUB132PS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512	VFMADDSUB132PS	749
4780	VFMADDSUB132PS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512	VFMADDSUB132PS	749
4781	VFMADDSUB213PD_XMMdq_XMMdq_MEMdq	VFMADDSUB213PD	752
4782	VFMADDSUB213PD_XMMdq_XMMdq_XMMdq	VFMADDSUB213PD	752
4783	VFMADDSUB213PD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512	VFMADDSUB213PD	752
4784	VFMADDSUB213PD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512	VFMADDSUB213PD	752
4785	VFMADDSUB213PD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512	VFMADDSUB213PD	752
4786	VFMADDSUB213PD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512	VFMADDSUB213PD	752
4787	VFMADDSUB213PD_YMMqq_YMMqq_MEMqq	VFMADDSUB213PD	752
4788	VFMADDSUB213PD_YMMqq_YMMqq_YMMqq	VFMADDSUB213PD	752
4789	VFMADDSUB213PD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512	VFMADDSUB213PD	752
4790	VFMADDSUB213PD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512	VFMADDSUB213PD	752
4791	VFMADDSUB213PH_XMMf16_MASKmskw_XMMf16_MEMf16_AVX512	VFMADDSUB213PH	1677
4792	VFMADDSUB213PH_XMMf16_MASKmskw_XMMf16_XMMf16_AVX512	VFMADDSUB213PH	1677
4793	VFMADDSUB213PH_YMMf16_MASKmskw_YMMf16_MEMf16_AVX512	VFMADDSUB213PH	1677
4794	VFMADDSUB213PH_YMMf16_MASKmskw_YMMf16_YMMf16_AVX512	VFMADDSUB213PH	1677
4795	VFMADDSUB213PH_ZMMf16_MASKmskw_ZMMf16_MEMf16_AVX512	VFMADDSUB213PH	1677
4796	VFMADDSUB213PH_ZMMf16_MASKmskw_ZMMf16_ZMMf16_AVX512	VFMADDSUB213PH	1677
4797	VFMADDSUB213PS_XMMdq_XMMdq_MEMdq	VFMADDSUB213PS	751
4798	VFMADDSUB213PS_XMMdq_XMMdq_XMMdq	VFMADDSUB213PS	751
4799	VFMADDSUB213PS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512	VFMADDSUB213PS	751
4800	VFMADDSUB213PS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512	VFMADDSUB213PS	751
4801	VFMADDSUB213PS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512	VFMADDSUB213PS	751
4802	VFMADDSUB213PS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512	VFMADDSUB213PS	751
4803	VFMADDSUB213PS_YMMqq_YMMqq_MEMqq	VFMADDSUB213PS	751
4804	VFMADDSUB213PS_YMMqq_YMMqq_YMMqq	VFMADDSUB213PS	751
4805	VFMADDSUB213PS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512	VFMADDSUB213PS	751
4806	VFMADDSUB213PS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512	VFMADDSUB213PS	751
4807	VFMADDSUB231PD_XMMdq_XMMdq_MEMdq	VFMADDSUB231PD	754
4808	VFMADDSUB231PD_XMMdq_XMMdq_XMMdq	VFMADDSUB231PD	754
4809	VFMADDSUB231PD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512	VFMADDSUB231PD	754
4810	VFMADDSUB231PD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512	VFMADDSUB231PD	754
4811	VFMADDSUB231PD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512	VFMADDSUB231PD	754
4812	VFMADDSUB231PD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512	VFMADDSUB231PD	754
4813	VFMADDSUB231PD_YMMqq_YMMqq_MEMqq	VFMADDSUB231PD	754
4814	VFMADDSUB231PD_YMMqq_YMMqq_YMMqq	VFMADDSUB231PD	754
4815	VFMADDSUB231PD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512	VFMADDSUB231PD	754
4816	VFMADDSUB231PD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512	VFMADDSUB231PD	754
4817	VFMADDSUB231PH_XMMf16_MASKmskw_XMMf16_MEMf16_AVX512	VFMADDSUB231PH	1678
4818	VFMADDSUB231PH_XMMf16_MASKmskw_XMMf16_XMMf16_AVX512	VFMADDSUB231PH	1678
4819	VFMADDSUB231PH_YMMf16_MASKmskw_YMMf16_MEMf16_AVX512	VFMADDSUB231PH	1678
4820	VFMADDSUB231PH_YMMf16_MASKmskw_YMMf16_YMMf16_AVX512	VFMADDSUB231PH	1678
4821	VFMADDSUB231PH_ZMMf16_MASKmskw_ZMMf16_MEMf16_AVX512	VFMADDSUB231PH	1678
4822	VFMADDSUB231PH_ZMMf16_MASKmskw_ZMMf16_ZMMf16_AVX512	VFMADDSUB231PH	1678
4823	VFMADDSUB231PS_XMMdq_XMMdq_MEMdq	VFMADDSUB231PS	753
4824	VFMADDSUB231PS_XMMdq_XMMdq_XMMdq	VFMADDSUB231PS	753
4825	VFMADDSUB231PS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512	VFMADDSUB231PS	753
4826	VFMADDSUB231PS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512	VFMADDSUB231PS	753
4827	VFMADDSUB231PS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512	VFMADDSUB231PS	753
4828	VFMADDSUB231PS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512	VFMADDSUB231PS	753
4829	VFMADDSUB231PS_YMMqq_YMMqq_MEMqq	VFMADDSUB231PS	753
4830	VFMADDSUB231PS_YMMqq_YMMqq_YMMqq	VFMADDSUB231PS	753
4831	VFMADDSUB231PS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512	VFMADDSUB231PS	753
4832	VFMADDSUB231PS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512	VFMADDSUB231PS	753
4833	VFMADDSUBPD_XMMdq_XMMdq_MEMdq_XMMdq	VFMADDSUBPD	805
4834	VFMADDSUBPD_XMMdq_XMMdq_XMMdq_MEMdq	VFMADDSUBPD	805
4835	VFMADDSUBPD_XMMdq_XMMdq_XMMdq_XMMdq	VFMADDSUBPD	805
4836	VFMADDSUBPD_YMMqq_YMMqq_MEMqq_YMMqq	VFMADDSUBPD	805
4837	VFMADDSUBPD_YMMqq_YMMqq_YMMqq_MEMqq	VFMADDSUBPD	805
4838	VFMADDSUBPD_YMMqq_YMMqq_YMMqq_YMMqq	VFMADDSUBPD	805
4839	VFMADDSUBPS_XMMdq_XMMdq_MEMdq_XMMdq	VFMADDSUBPS	804
4840	VFMADDSUBPS_XMMdq_XMMdq_XMMdq_MEMdq	VFMADDSUBPS	804
4841	VFMADDSUBPS_XMMdq_XMMdq_XMMdq_XMMdq	VFMADDSUBPS	804
4842	VFMADDSUBPS_YMMqq_YMMqq_MEMqq_YMMqq	VFMADDSUBPS	804
4843	VFMADDSUBPS_YMMqq_YMMqq_YMMqq_MEMqq	VFMADDSUBPS	804
4844	VFMADDSUBPS_YMMqq_YMMqq_YMMqq_YMMqq	VFMADDSUBPS	804
4845	VFMSUB132BF16_XMMbf16_MASKmskw_XMMbf16_MEMbf16_AVX512	VFMSUB132BF16	1679
4846	VFMSUB132BF16_XMMbf16_MASKmskw_XMMbf16_XMMbf16_AVX512	VFMSUB132BF16	1679
4847	VFMSUB132BF16_YMMbf16_MASKmskw_YMMbf16_MEMbf16_AVX512	VFMSUB132BF16	1679
4848	VFMSUB132BF16_YMMbf16_MASKmskw_YMMbf16_YMMbf16_AVX512	VFMSUB132BF16	1679
4849	VFMSUB132BF16_ZMMbf16_MASKmskw_ZMMbf16_MEMbf16_AVX512	VFMSUB132BF16	1679
4850	VFMSUB132BF16_ZMMbf16_MASKmskw_ZMMbf16_ZMMbf16_AVX512	VFMSUB132BF16	1679
4851	VFMSUB132PD_XMMdq_XMMdq_MEMdq	VFMSUB132PD	762
4852	VFMSUB132PD_XMMdq_XMMdq_XMMdq	VFMSUB132PD	762
4853	VFMSUB132PD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512	VFMSUB132PD	762
4854	VFMSUB132PD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512	VFMSUB132PD	762
4855	VFMSUB132PD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512	VFMSUB132PD	762
4856	VFMSUB132PD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512	VFMSUB132PD	762
4857	VFMSUB132PD_YMMqq_YMMqq_MEMqq	VFMSUB132PD	762
4858	VFMSUB132PD_YMMqq_YMMqq_YMMqq	VFMSUB132PD	762
4859	VFMSUB132PD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512	VFMSUB132PD	762
4860	VFMSUB132PD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512	VFMSUB132PD	762
4861	VFMSUB132PH_XMMf16_MASKmskw_XMMf16_MEMf16_AVX512	VFMSUB132PH	1680
4862	VFMSUB132PH_XMMf16_MASKmskw_XMMf16_XMMf16_AVX512	VFMSUB132PH	1680
4863	VFMSUB132PH_YMMf16_MASKmskw_YMMf16_MEMf16_AVX512	VFMSUB132PH	1680
4864	VFMSUB132PH_YMMf16_MASKmskw_YMMf16_YMMf16_AVX512	VFMSUB132PH	1680
4865	VFMSUB132PH_ZMMf16_MASKmskw_ZMMf16_MEMf16_AVX512	VFMSUB132PH	1680
4866	VFMSUB132PH_ZMMf16_MASKmskw_ZMMf16_ZMMf16_AVX512	VFMSUB132PH	1680
4867	VFMSUB132PS_XMMdq_XMMdq_MEMdq	VFMSUB132PS	761
4868	VFMSUB132PS_XMMdq_XMMdq_XMMdq	VFMSUB132PS	761
4869	VFMSUB132PS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512	VFMSUB132PS	761
4870	VFMSUB132PS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512	VFMSUB132PS	761
4871	VFMSUB132PS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512	VFMSUB132PS	761
4872	VFMSUB132PS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512	VFMSUB132PS	761
4873	VFMSUB132PS_YMMqq_YMMqq_MEMqq	VFMSUB132PS	761
4874	VFMSUB132PS_YMMqq_YMMqq_YMMqq	VFMSUB132PS	761
4875	VFMSUB132PS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512	VFMSUB132PS	761
4876	VFMSUB132PS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512	VFMSUB132PS	761
4877	VFMSUB132SD_XMMdq_XMMq_MEMq	VFMSUB132SD	764
4878	VFMSUB132SD_XMMdq_XMMq_XMMq	VFMSUB132SD	764
4879	VFMSUB132SD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512	VFMSUB132SD	764
4880	VFMSUB132SD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512	VFMSUB132SD	764
4881	VFMSUB132SH_XMMf16_MASKmskw_XMMf16_MEMf16_AVX512	VFMSUB132SH	1681
4882	VFMSUB132SH_XMMf16_MASKmskw_XMMf16_XMMf16_AVX512	VFMSUB132SH	1681
4883	VFMSUB132SS_XMMdq_XMMd_MEMd	VFMSUB132SS	763
4884	VFMSUB132SS_XMMdq_XMMd_XMMd	VFMSUB132SS	763
4885	VFMSUB132SS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512	VFMSUB132SS	763
4886	VFMSUB132SS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512	VFMSUB132SS	763
4887	VFMSUB213BF16_XMMbf16_MASKmskw_XMMbf16_MEMbf16_AVX512	VFMSUB213BF16	1682
4888	VFMSUB213BF16_XMMbf16_MASKmskw_XMMbf16_XMMbf16_AVX512	VFMSUB213BF16	1682
4889	VFMSUB213BF16_YMMbf16_MASKmskw_YMMbf16_MEMbf16_AVX512	VFMSUB213BF16	1682
4890	VFMSUB213BF16_YMMbf16_MASKmskw_YMMbf16_YMMbf16_AVX512	VFMSUB213BF16	1682
4891	VFMSUB213BF16_ZMMbf16_MASKmskw_ZMMbf16_MEMbf16_AVX512	VFMSUB213BF16	1682
4892	VFMSUB213BF16_ZMMbf16_MASKmskw_ZMMbf16_ZMMbf16_AVX512	VFMSUB213BF16	1682
4893	VFMSUB213PD_XMMdq_XMMdq_MEMdq	VFMSUB213PD	766
4894	VFMSUB213PD_XMMdq_XMMdq_XMMdq	VFMSUB213PD	766
4895	VFMSUB213PD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512	VFMSUB213PD	766
4896	VFMSUB213PD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512	VFMSUB213PD	766
4897	VFMSUB213PD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512	VFMSUB213PD	766
4898	VFMSUB213PD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512	VFMSUB213PD	766
4899	VFMSUB213PD_YMMqq_YMMqq_MEMqq	VFMSUB213PD	766
4900	VFMSUB213PD_YMMqq_YMMqq_YMMqq	VFMSUB213PD	766
4901	VFMSUB213PD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512	VFMSUB213PD	766
4902	VFMSUB213PD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512	VFMSUB213PD	766
4903	VFMSUB213PH_XMMf16_MASKmskw_XMMf16_MEMf16_AVX512	VFMSUB213PH	1683
4904	VFMSUB213PH_XMMf16_MASKmskw_XMMf16_XMMf16_AVX512	VFMSUB213PH	1683
4905	VFMSUB213PH_YMMf16_MASKmskw_YMMf16_MEMf16_AVX512	VFMSUB213PH	1683
4906	VFMSUB213PH_YMMf16_MASKmskw_YMMf16_YMMf16_AVX512	VFMSUB213PH	1683
4907	VFMSUB213PH_ZMMf16_MASKmskw_ZMMf16_MEMf16_AVX512	VFMSUB213PH	1683
4908	VFMSUB213PH_ZMMf16_MASKmskw_ZMMf16_ZMMf16_AVX512	VFMSUB213PH	1683
4909	VFMSUB213PS_XMMdq_XMMdq_MEMdq	VFMSUB213PS	765
4910	VFMSUB213PS_XMMdq_XMMdq_XMMdq	VFMSUB213PS	765
4911	VFMSUB213PS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512	VFMSUB213PS	765
4912	VFMSUB213PS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512	VFMSUB213PS	765
4913	VFMSUB213PS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512	VFMSUB213PS	765
4914	VFMSUB213PS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512	VFMSUB213PS	765
4915	VFMSUB213PS_YMMqq_YMMqq_MEMqq	VFMSUB213PS	765
4916	VFMSUB213PS_YMMqq_YMMqq_YMMqq	VFMSUB213PS	765
4917	VFMSUB213PS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512	VFMSUB213PS	765
4918	VFMSUB213PS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512	VFMSUB213PS	765
4919	VFMSUB213SD_XMMdq_XMMq_MEMq	VFMSUB213SD	768
4920	VFMSUB213SD_XMMdq_XMMq_XMMq	VFMSUB213SD	768
4921	VFMSUB213SD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512	VFMSUB213SD	768
4922	VFMSUB213SD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512	VFMSUB213SD	768
4923	VFMSUB213SH_XMMf16_MASKmskw_XMMf16_MEMf16_AVX512	VFMSUB213SH	1684
4924	VFMSUB213SH_XMMf16_MASKmskw_XMMf16_XMMf16_AVX512	VFMSUB213SH	1684
4925	VFMSUB213SS_XMMdq_XMMd_MEMd	VFMSUB213SS	767
4926	VFMSUB213SS_XMMdq_XMMd_XMMd	VFMSUB213SS	767
4927	VFMSUB213SS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512	VFMSUB213SS	767
4928	VFMSUB213SS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512	VFMSUB213SS	767
4929	VFMSUB231BF16_XMMbf16_MASKmskw_XMMbf16_MEMbf16_AVX512	VFMSUB231BF16	1685
4930	VFMSUB231BF16_XMMbf16_MASKmskw_XMMbf16_XMMbf16_AVX512	VFMSUB231BF16	1685
4931	VFMSUB231BF16_YMMbf16_MASKmskw_YMMbf16_MEMbf16_AVX512	VFMSUB231BF16	1685
4932	VFMSUB231BF16_YMMbf16_MASKmskw_YMMbf16_YMMbf16_AVX512	VFMSUB231BF16	1685
4933	VFMSUB231BF16_ZMMbf16_MASKmskw_ZMMbf16_MEMbf16_AVX512	VFMSUB231BF16	1685
4934	VFMSUB231BF16_ZMMbf16_MASKmskw_ZMMbf16_ZMMbf16_AVX512	VFMSUB231BF16	1685
4935	VFMSUB231PD_XMMdq_XMMdq_MEMdq	VFMSUB231PD	770
4936	VFMSUB231PD_XMMdq_XMMdq_XMMdq	VFMSUB231PD	770
4937	VFMSUB231PD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512	VFMSUB231PD	770
4938	VFMSUB231PD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512	VFMSUB231PD	770
4939	VFMSUB231PD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512	VFMSUB231PD	770
4940	VFMSUB231PD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512	VFMSUB231PD	770
4941	VFMSUB231PD_YMMqq_YMMqq_MEMqq	VFMSUB231PD	770
4942	VFMSUB231PD_YMMqq_YMMqq_YMMqq	VFMSUB231PD	770
4943	VFMSUB231PD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512	VFMSUB231PD	770
4944	VFMSUB231PD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512	VFMSUB231PD	770
4945	VFMSUB231PH_XMMf16_MASKmskw_XMMf16_MEMf16_AVX512	VFMSUB231PH	1686
4946	VFMSUB231PH_XMMf16_MASKmskw_XMMf16_XMMf16_AVX512	VFMSUB231PH	1686
4947	VFMSUB231PH_YMMf16_MASKmskw_YMMf16_MEMf16_AVX512	VFMSUB231PH	1686
4948	VFMSUB231PH_YMMf16_MASKmskw_YMMf16_YMMf16_AVX512	VFMSUB231PH	1686
4949	VFMSUB231PH_ZMMf16_MASKmskw_ZMMf16_MEMf16_AVX512	VFMSUB231PH	1686
4950	VFMSUB231PH_ZMMf16_MASKmskw_ZMMf16_ZMMf16_AVX512	VFMSUB231PH	1686
4951	VFMSUB231PS_XMMdq_XMMdq_MEMdq	VFMSUB231PS	769
4952	VFMSUB231PS_XMMdq_XMMdq_XMMdq	VFMSUB231PS	769
4953	VFMSUB231PS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512	VFMSUB231PS	769
4954	VFMSUB231PS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512	VFMSUB231PS	769
4955	VFMSUB231PS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512	VFMSUB231PS	769
4956	VFMSUB231PS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512	VFMSUB231PS	769
4957	VFMSUB231PS_YMMqq_YMMqq_MEMqq	VFMSUB231PS	769
4958	VFMSUB231PS_YMMqq_YMMqq_YMMqq	VFMSUB231PS	769
4959	VFMSUB231PS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512	VFMSUB231PS	769
4960	VFMSUB231PS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512	VFMSUB231PS	769
