descriptor_index	iform_id	name_id	group_id	decode_bit_id	decode_bitmap_index	decode_bitmap_mask	iclass	isa_set
6921	6875	1836	182	130	2	0x0000000000000004	VPERMPD	AVX512F_256
6922	6880	1836	183	131	2	0x0000000000000008	VPERMPD	AVX512F_512
6923	6881	1836	183	131	2	0x0000000000000008	VPERMPD	AVX512F_512
6924	3459	1470	180	128	2	0x0000000000000001	VALIGND	AVX512F_128
6925	3460	1470	180	128	2	0x0000000000000001	VALIGND	AVX512F_128
6926	3461	1470	182	130	2	0x0000000000000004	VALIGND	AVX512F_256
6927	3462	1470	182	130	2	0x0000000000000004	VALIGND	AVX512F_256
6928	3463	1470	183	131	2	0x0000000000000008	VALIGND	AVX512F_512
6929	3464	1470	183	131	2	0x0000000000000008	VALIGND	AVX512F_512
6930	3465	1471	180	128	2	0x0000000000000001	VALIGNQ	AVX512F_128
6931	3466	1471	180	128	2	0x0000000000000001	VALIGNQ	AVX512F_128
6932	3467	1471	182	130	2	0x0000000000000004	VALIGNQ	AVX512F_256
6933	3468	1471	182	130	2	0x0000000000000004	VALIGNQ	AVX512F_256
6934	3469	1471	183	131	2	0x0000000000000008	VALIGNQ	AVX512F_512
6935	3470	1471	183	131	2	0x0000000000000008	VALIGNQ	AVX512F_512
6936	6858	1835	180	128	2	0x0000000000000001	VPERMILPS	AVX512F_128
6937	6859	1835	180	128	2	0x0000000000000001	VPERMILPS	AVX512F_128
6938	6862	1835	182	130	2	0x0000000000000004	VPERMILPS	AVX512F_256
6939	6863	1835	182	130	2	0x0000000000000004	VPERMILPS	AVX512F_256
6940	6870	1835	183	131	2	0x0000000000000008	VPERMILPS	AVX512F_512
6941	6871	1835	183	131	2	0x0000000000000008	VPERMILPS	AVX512F_512
6942	6838	1834	180	128	2	0x0000000000000001	VPERMILPD	AVX512F_128
6943	6839	1834	180	128	2	0x0000000000000001	VPERMILPD	AVX512F_128
6944	6842	1834	182	130	2	0x0000000000000004	VPERMILPD	AVX512F_256
6945	6843	1834	182	130	2	0x0000000000000004	VPERMILPD	AVX512F_256
6946	6850	1834	183	131	2	0x0000000000000008	VPERMILPD	AVX512F_512
6947	6851	1834	183	131	2	0x0000000000000008	VPERMILPD	AVX512F_512
6948	3256	933	101	50	0	0x0004000000000000	TCVTROWD2PS	AMX_AVX512
6949	3258	934	101	50	0	0x0004000000000000	TCVTROWPS2BF16H	AMX_AVX512
6950	3262	936	101	50	0	0x0004000000000000	TCVTROWPS2PHH	AMX_AVX512
6951	3302	938	116	64	1	0x0000000000000001	TILEMOVROW	ACE_1
6952	3304	938	101	50	0	0x0004000000000000	TILEMOVROW	AMX_AVX512
6953	8509	1956	151	99	1	0x0000000800000000	VRNDSCALEBF16	AVX10_2_BF16_128
6954	8510	1956	151	99	1	0x0000000800000000	VRNDSCALEBF16	AVX10_2_BF16_128
6955	8511	1956	152	100	1	0x0000001000000000	VRNDSCALEBF16	AVX10_2_BF16_256
6956	8512	1956	152	100	1	0x0000001000000000	VRNDSCALEBF16	AVX10_2_BF16_256
6957	8513	1956	153	101	1	0x0000002000000000	VRNDSCALEBF16	AVX10_2_BF16_512
6958	8514	1956	153	101	1	0x0000002000000000	VRNDSCALEBF16	AVX10_2_BF16_512
6959	8521	1958	197	145	2	0x0000000000020000	VRNDSCALEPH	AVX512_FP16_128
6960	8522	1958	197	145	2	0x0000000000020000	VRNDSCALEPH	AVX512_FP16_128
6961	8523	1958	199	147	2	0x0000000000080000	VRNDSCALEPH	AVX512_FP16_256
6962	8524	1958	199	147	2	0x0000000000080000	VRNDSCALEPH	AVX512_FP16_256
6963	8525	1958	200	148	2	0x0000000000100000	VRNDSCALEPH	AVX512_FP16_512
6964	8526	1958	200	148	2	0x0000000000100000	VRNDSCALEPH	AVX512_FP16_512
6965	8526	1958	200	148	2	0x0000000000100000	VRNDSCALEPH	AVX512_FP16_512
6966	8527	1959	180	128	2	0x0000000000000001	VRNDSCALEPS	AVX512F_128
6967	8528	1959	180	128	2	0x0000000000000001	VRNDSCALEPS	AVX512F_128
6968	8529	1959	182	130	2	0x0000000000000004	VRNDSCALEPS	AVX512F_256
6969	8530	1959	182	130	2	0x0000000000000004	VRNDSCALEPS	AVX512F_256
6970	8531	1959	183	131	2	0x0000000000000008	VRNDSCALEPS	AVX512F_512
6971	8532	1959	183	131	2	0x0000000000000008	VRNDSCALEPS	AVX512F_512
6972	8532	1959	183	131	2	0x0000000000000008	VRNDSCALEPS	AVX512F_512
6973	8515	1957	180	128	2	0x0000000000000001	VRNDSCALEPD	AVX512F_128
6974	8516	1957	180	128	2	0x0000000000000001	VRNDSCALEPD	AVX512F_128
6975	8517	1957	182	130	2	0x0000000000000004	VRNDSCALEPD	AVX512F_256
6976	8518	1957	182	130	2	0x0000000000000004	VRNDSCALEPD	AVX512F_256
6977	8519	1957	183	131	2	0x0000000000000008	VRNDSCALEPD	AVX512F_512
6978	8520	1957	183	131	2	0x0000000000000008	VRNDSCALEPD	AVX512F_512
6979	8520	1957	183	131	2	0x0000000000000008	VRNDSCALEPD	AVX512F_512
6980	8535	1961	204	152	2	0x0000000001000000	VRNDSCALESH	AVX512_FP16_SCALAR
6981	8536	1961	204	152	2	0x0000000001000000	VRNDSCALESH	AVX512_FP16_SCALAR
6982	8536	1961	204	152	2	0x0000000001000000	VRNDSCALESH	AVX512_FP16_SCALAR
6983	8537	1962	185	133	2	0x0000000000000020	VRNDSCALESS	AVX512F_SCALAR
6984	8538	1962	185	133	2	0x0000000000000020	VRNDSCALESS	AVX512F_SCALAR
6985	8538	1962	185	133	2	0x0000000000000020	VRNDSCALESS	AVX512F_SCALAR
6986	8533	1960	185	133	2	0x0000000000000020	VRNDSCALESD	AVX512F_SCALAR
6987	8534	1960	185	133	2	0x0000000000000020	VRNDSCALESD	AVX512F_SCALAR
6988	8534	1960	185	133	2	0x0000000000000020	VRNDSCALESD	AVX512F_SCALAR
6989	6246	734	162	110	1	0x0000400000000000	VPALIGNR	AVX512BW_128
6990	6247	734	162	110	1	0x0000400000000000	VPALIGNR	AVX512BW_128
6991	6250	734	164	112	1	0x0001000000000000	VPALIGNR	AVX512BW_256
6992	6251	734	164	112	1	0x0001000000000000	VPALIGNR	AVX512BW_256
6993	6252	734	165	113	1	0x0002000000000000	VPALIGNR	AVX512BW_512
6994	6253	734	165	113	1	0x0002000000000000	VPALIGNR	AVX512BW_512
6995	6967	1843	163	111	1	0x0000800000000000	VPEXTRB	AVX512BW_128N
6996	6969	1843	163	111	1	0x0000800000000000	VPEXTRB	AVX512BW_128N
6997	6980	1846	163	111	1	0x0000800000000000	VPEXTRW	AVX512BW_128N
6998	6982	1846	163	111	1	0x0000800000000000	VPEXTRW	AVX512BW_128N
6999	6971	1844	172	120	1	0x0100000000000000	VPEXTRD	AVX512DQ_128N
7000	6971	1844	172	120	1	0x0100000000000000	VPEXTRD	AVX512DQ_128N
7001	6973	1844	172	120	1	0x0100000000000000	VPEXTRD	AVX512DQ_128N
7002	6973	1844	172	120	1	0x0100000000000000	VPEXTRD	AVX512DQ_128N
7003	6975	1845	172	120	1	0x0100000000000000	VPEXTRQ	AVX512DQ_128N
7004	6977	1845	172	120	1	0x0100000000000000	VPEXTRQ	AVX512DQ_128N
7005	4568	1656	181	129	2	0x0000000000000002	VEXTRACTPS	AVX512F_128N
7006	4570	1656	181	129	2	0x0000000000000002	VEXTRACTPS	AVX512F_128N
7007	5553	1741	182	130	2	0x0000000000000004	VINSERTF32X4	AVX512F_256
7008	5554	1741	182	130	2	0x0000000000000004	VINSERTF32X4	AVX512F_256
7009	5555	1741	183	131	2	0x0000000000000008	VINSERTF32X4	AVX512F_512
7010	5556	1741	183	131	2	0x0000000000000008	VINSERTF32X4	AVX512F_512
7011	5559	1743	173	121	1	0x0200000000000000	VINSERTF64X2	AVX512DQ_256
7012	5560	1743	173	121	1	0x0200000000000000	VINSERTF64X2	AVX512DQ_256
7013	5561	1743	174	122	1	0x0400000000000000	VINSERTF64X2	AVX512DQ_512
7014	5562	1743	174	122	1	0x0400000000000000	VINSERTF64X2	AVX512DQ_512
7015	4541	1647	182	130	2	0x0000000000000004	VEXTRACTF32X4	AVX512F_256
7016	4542	1647	183	131	2	0x0000000000000008	VEXTRACTF32X4	AVX512F_512
7017	4543	1647	182	130	2	0x0000000000000004	VEXTRACTF32X4	AVX512F_256
7018	4544	1647	183	131	2	0x0000000000000008	VEXTRACTF32X4	AVX512F_512
7019	4547	1649	173	121	1	0x0200000000000000	VEXTRACTF64X2	AVX512DQ_256
7020	4548	1649	174	122	1	0x0400000000000000	VEXTRACTF64X2	AVX512DQ_512
7021	4549	1649	173	121	1	0x0200000000000000	VEXTRACTF64X2	AVX512DQ_256
7022	4550	1649	174	122	1	0x0400000000000000	VEXTRACTF64X2	AVX512DQ_512
7023	5557	1742	174	122	1	0x0400000000000000	VINSERTF32X8	AVX512DQ_512
7024	5558	1742	174	122	1	0x0400000000000000	VINSERTF32X8	AVX512DQ_512
7025	5563	1744	183	131	2	0x0000000000000008	VINSERTF64X4	AVX512F_512
7026	5564	1744	183	131	2	0x0000000000000008	VINSERTF64X4	AVX512F_512
7027	4545	1648	174	122	1	0x0400000000000000	VEXTRACTF32X8	AVX512DQ_512
7028	4546	1648	174	122	1	0x0400000000000000	VEXTRACTF32X8	AVX512DQ_512
7029	4551	1650	183	131	2	0x0000000000000008	VEXTRACTF64X4	AVX512F_512
7030	4552	1650	183	131	2	0x0000000000000008	VEXTRACTF64X4	AVX512F_512
7031	4044	698	180	128	2	0x0000000000000001	VCVTPS2PH	AVX512F_128
7032	4045	698	182	130	2	0x0000000000000004	VCVTPS2PH	AVX512F_256
7033	4046	698	183	131	2	0x0000000000000008	VCVTPS2PH	AVX512F_512
7034	4049	698	180	128	2	0x0000000000000001	VCVTPS2PH	AVX512F_128
7035	4050	698	182	130	2	0x0000000000000004	VCVTPS2PH	AVX512F_256
7036	4052	698	183	131	2	0x0000000000000008	VCVTPS2PH	AVX512F_512
7037	4052	698	183	131	2	0x0000000000000008	VCVTPS2PH	AVX512F_512
7038	6534	1000	180	128	2	0x0000000000000001	VPCMPUD	AVX512F_128
7039	6535	1000	180	128	2	0x0000000000000001	VPCMPUD	AVX512F_128
7040	6536	1000	182	130	2	0x0000000000000004	VPCMPUD	AVX512F_256
7041	6537	1000	182	130	2	0x0000000000000004	VPCMPUD	AVX512F_256
7042	6538	1000	183	131	2	0x0000000000000008	VPCMPUD	AVX512F_512
7043	6539	1000	183	131	2	0x0000000000000008	VPCMPUD	AVX512F_512
7044	6540	1001	180	128	2	0x0000000000000001	VPCMPUQ	AVX512F_128
7045	6541	1001	180	128	2	0x0000000000000001	VPCMPUQ	AVX512F_128
7046	6542	1001	182	130	2	0x0000000000000004	VPCMPUQ	AVX512F_256
7047	6543	1001	182	130	2	0x0000000000000004	VPCMPUQ	AVX512F_256
7048	6544	1001	183	131	2	0x0000000000000008	VPCMPUQ	AVX512F_512
7049	6545	1001	183	131	2	0x0000000000000008	VPCMPUQ	AVX512F_512
7050	6422	996	180	128	2	0x0000000000000001	VPCMPD	AVX512F_128
7051	6423	996	180	128	2	0x0000000000000001	VPCMPD	AVX512F_128
7052	6424	996	182	130	2	0x0000000000000004	VPCMPD	AVX512F_256
7053	6425	996	182	130	2	0x0000000000000004	VPCMPD	AVX512F_256
7054	6426	996	183	131	2	0x0000000000000008	VPCMPD	AVX512F_512
7055	6427	996	183	131	2	0x0000000000000008	VPCMPD	AVX512F_512
7056	6522	997	180	128	2	0x0000000000000001	VPCMPQ	AVX512F_128
7057	6523	997	180	128	2	0x0000000000000001	VPCMPQ	AVX512F_128
7058	6524	997	182	130	2	0x0000000000000004	VPCMPQ	AVX512F_256
7059	6525	997	182	130	2	0x0000000000000004	VPCMPQ	AVX512F_256
7060	6526	997	183	131	2	0x0000000000000008	VPCMPQ	AVX512F_512
7061	6527	997	183	131	2	0x0000000000000008	VPCMPQ	AVX512F_512
7062	7062	1859	163	111	1	0x0000800000000000	VPINSRB	AVX512BW_128N
7063	7063	1859	163	111	1	0x0000800000000000	VPINSRB	AVX512BW_128N
7064	5581	1750	181	129	2	0x0000000000000002	VINSERTPS	AVX512F_128N
7065	5582	1750	181	129	2	0x0000000000000002	VINSERTPS	AVX512F_128N
7066	7066	1860	172	120	1	0x0100000000000000	VPINSRD	AVX512DQ_128N
7067	7066	1860	172	120	1	0x0100000000000000	VPINSRD	AVX512DQ_128N
7068	7067	1860	172	120	1	0x0100000000000000	VPINSRD	AVX512DQ_128N
7069	7067	1860	172	120	1	0x0100000000000000	VPINSRD	AVX512DQ_128N
7070	7070	1861	172	120	1	0x0100000000000000	VPINSRQ	AVX512DQ_128N
7071	7071	1861	172	120	1	0x0100000000000000	VPINSRQ	AVX512DQ_128N
7072	8648	1997	182	130	2	0x0000000000000004	VSHUFF32X4	AVX512F_256
7073	8649	1997	182	130	2	0x0000000000000004	VSHUFF32X4	AVX512F_256
7074	8650	1997	183	131	2	0x0000000000000008	VSHUFF32X4	AVX512F_512
7075	8651	1997	183	131	2	0x0000000000000008	VSHUFF32X4	AVX512F_512
7076	8652	1998	182	130	2	0x0000000000000004	VSHUFF64X2	AVX512F_256
7077	8653	1998	182	130	2	0x0000000000000004	VSHUFF64X2	AVX512F_256
7078	8654	1998	183	131	2	0x0000000000000008	VSHUFF64X2	AVX512F_512
7079	8655	1998	183	131	2	0x0000000000000008	VSHUFF64X2	AVX512F_512
7080	8259	1915	180	128	2	0x0000000000000001	VPTERNLOGD	AVX512F_128
7081	8260	1915	180	128	2	0x0000000000000001	VPTERNLOGD	AVX512F_128
7082	8261	1915	182	130	2	0x0000000000000004	VPTERNLOGD	AVX512F_256
7083	8262	1915	182	130	2	0x0000000000000004	VPTERNLOGD	AVX512F_256
7084	8263	1915	183	131	2	0x0000000000000008	VPTERNLOGD	AVX512F_512
7085	8264	1915	183	131	2	0x0000000000000008	VPTERNLOGD	AVX512F_512
7086	8265	1916	180	128	2	0x0000000000000001	VPTERNLOGQ	AVX512F_128
7087	8266	1916	180	128	2	0x0000000000000001	VPTERNLOGQ	AVX512F_128
7088	8267	1916	182	130	2	0x0000000000000004	VPTERNLOGQ	AVX512F_256
7089	8268	1916	182	130	2	0x0000000000000004	VPTERNLOGQ	AVX512F_256
7090	8269	1916	183	131	2	0x0000000000000008	VPTERNLOGQ	AVX512F_512
7091	8270	1916	183	131	2	0x0000000000000008	VPTERNLOGQ	AVX512F_512
7092	5475	1730	151	99	1	0x0000000800000000	VGETMANTBF16	AVX10_2_BF16_128
7093	5476	1730	151	99	1	0x0000000800000000	VGETMANTBF16	AVX10_2_BF16_128
7094	5477	1730	152	100	1	0x0000001000000000	VGETMANTBF16	AVX10_2_BF16_256
7095	5478	1730	152	100	1	0x0000001000000000	VGETMANTBF16	AVX10_2_BF16_256
7096	5479	1730	153	101	1	0x0000002000000000	VGETMANTBF16	AVX10_2_BF16_512
7097	5480	1730	153	101	1	0x0000002000000000	VGETMANTBF16	AVX10_2_BF16_512
7098	5481	1731	180	128	2	0x0000000000000001	VGETMANTPD	AVX512F_128
7099	5482	1731	180	128	2	0x0000000000000001	VGETMANTPD	AVX512F_128
7100	5483	1731	182	130	2	0x0000000000000004	VGETMANTPD	AVX512F_256
7101	5484	1731	182	130	2	0x0000000000000004	VGETMANTPD	AVX512F_256
7102	5485	1731	183	131	2	0x0000000000000008	VGETMANTPD	AVX512F_512
7103	5486	1731	183	131	2	0x0000000000000008	VGETMANTPD	AVX512F_512
7104	5486	1731	183	131	2	0x0000000000000008	VGETMANTPD	AVX512F_512
7105	5487	1732	197	145	2	0x0000000000020000	VGETMANTPH	AVX512_FP16_128
7106	5488	1732	197	145	2	0x0000000000020000	VGETMANTPH	AVX512_FP16_128
7107	5489	1732	199	147	2	0x0000000000080000	VGETMANTPH	AVX512_FP16_256
7108	5490	1732	199	147	2	0x0000000000080000	VGETMANTPH	AVX512_FP16_256
7109	5491	1732	200	148	2	0x0000000000100000	VGETMANTPH	AVX512_FP16_512
7110	5492	1732	200	148	2	0x0000000000100000	VGETMANTPH	AVX512_FP16_512
7111	5492	1732	200	148	2	0x0000000000100000	VGETMANTPH	AVX512_FP16_512
7112	5493	1733	180	128	2	0x0000000000000001	VGETMANTPS	AVX512F_128
7113	5494	1733	180	128	2	0x0000000000000001	VGETMANTPS	AVX512F_128
7114	5495	1733	182	130	2	0x0000000000000004	VGETMANTPS	AVX512F_256
7115	5496	1733	182	130	2	0x0000000000000004	VGETMANTPS	AVX512F_256
7116	5497	1733	183	131	2	0x0000000000000008	VGETMANTPS	AVX512F_512
7117	5498	1733	183	131	2	0x0000000000000008	VGETMANTPS	AVX512F_512
7118	5498	1733	183	131	2	0x0000000000000008	VGETMANTPS	AVX512F_512
7119	5499	1734	185	133	2	0x0000000000000020	VGETMANTSD	AVX512F_SCALAR
7120	5500	1734	185	133	2	0x0000000000000020	VGETMANTSD	AVX512F_SCALAR
7121	5500	1734	185	133	2	0x0000000000000020	VGETMANTSD	AVX512F_SCALAR
7122	5501	1735	204	152	2	0x0000000001000000	VGETMANTSH	AVX512_FP16_SCALAR
7123	5502	1735	204	152	2	0x0000000001000000	VGETMANTSH	AVX512_FP16_SCALAR
7124	5502	1735	204	152	2	0x0000000001000000	VGETMANTSH	AVX512_FP16_SCALAR
7125	5503	1736	185	133	2	0x0000000000000020	VGETMANTSS	AVX512F_SCALAR
7126	5504	1736	185	133	2	0x0000000000000020	VGETMANTSS	AVX512F_SCALAR
7127	5504	1736	185	133	2	0x0000000000000020	VGETMANTSS	AVX512F_SCALAR
7128	3300	1453	116	64	1	0x0000000000000001	TILEMOVCOL	ACE_1
7129	5567	1746	182	130	2	0x0000000000000004	VINSERTI32X4	AVX512F_256
7130	5568	1746	182	130	2	0x0000000000000004	VINSERTI32X4	AVX512F_256
7131	5569	1746	183	131	2	0x0000000000000008	VINSERTI32X4	AVX512F_512
7132	5570	1746	183	131	2	0x0000000000000008	VINSERTI32X4	AVX512F_512
7133	5573	1748	173	121	1	0x0200000000000000	VINSERTI64X2	AVX512DQ_256
7134	5574	1748	173	121	1	0x0200000000000000	VINSERTI64X2	AVX512DQ_256
7135	5575	1748	174	122	1	0x0400000000000000	VINSERTI64X2	AVX512DQ_512
7136	5576	1748	174	122	1	0x0400000000000000	VINSERTI64X2	AVX512DQ_512
7137	4555	1652	182	130	2	0x0000000000000004	VEXTRACTI32X4	AVX512F_256
7138	4556	1652	183	131	2	0x0000000000000008	VEXTRACTI32X4	AVX512F_512
7139	4557	1652	182	130	2	0x0000000000000004	VEXTRACTI32X4	AVX512F_256
7140	4558	1652	183	131	2	0x0000000000000008	VEXTRACTI32X4	AVX512F_512
7141	4561	1654	173	121	1	0x0200000000000000	VEXTRACTI64X2	AVX512DQ_256
7142	4562	1654	174	122	1	0x0400000000000000	VEXTRACTI64X2	AVX512DQ_512
7143	4563	1654	173	121	1	0x0200000000000000	VEXTRACTI64X2	AVX512DQ_256
7144	4564	1654	174	122	1	0x0400000000000000	VEXTRACTI64X2	AVX512DQ_512
7145	5571	1747	174	122	1	0x0400000000000000	VINSERTI32X8	AVX512DQ_512
7146	5572	1747	174	122	1	0x0400000000000000	VINSERTI32X8	AVX512DQ_512
7147	5577	1749	183	131	2	0x0000000000000008	VINSERTI64X4	AVX512F_512
7148	5578	1749	183	131	2	0x0000000000000008	VINSERTI64X4	AVX512F_512
7149	4559	1653	174	122	1	0x0400000000000000	VEXTRACTI32X8	AVX512DQ_512
7150	4560	1653	174	122	1	0x0400000000000000	VEXTRACTI32X8	AVX512DQ_512
7151	4565	1655	183	131	2	0x0000000000000008	VEXTRACTI64X4	AVX512F_512
7152	4566	1655	183	131	2	0x0000000000000008	VEXTRACTI64X4	AVX512F_512
7153	8819	2017	158	106	1	0x0000040000000000	VUNPACKB	AVX10_V2_AUX_128
7154	8820	2017	158	106	1	0x0000040000000000	VUNPACKB	AVX10_V2_AUX_128
7155	8821	2017	159	107	1	0x0000080000000000	VUNPACKB	AVX10_V2_AUX_256
7156	8822	2017	159	107	1	0x0000080000000000	VUNPACKB	AVX10_V2_AUX_256
7157	8823	2017	160	108	1	0x0000100000000000	VUNPACKB	AVX10_V2_AUX_512
7158	8824	2017	160	108	1	0x0000100000000000	VUNPACKB	AVX10_V2_AUX_512
7159	6528	998	162	110	1	0x0000400000000000	VPCMPUB	AVX512BW_128
7160	6529	998	162	110	1	0x0000400000000000	VPCMPUB	AVX512BW_128
7161	6530	998	164	112	1	0x0001000000000000	VPCMPUB	AVX512BW_256
7162	6531	998	164	112	1	0x0001000000000000	VPCMPUB	AVX512BW_256
7163	6532	998	165	113	1	0x0002000000000000	VPCMPUB	AVX512BW_512
7164	6533	998	165	113	1	0x0002000000000000	VPCMPUB	AVX512BW_512
7165	6546	999	162	110	1	0x0000400000000000	VPCMPUW	AVX512BW_128
7166	6547	999	162	110	1	0x0000400000000000	VPCMPUW	AVX512BW_128
7167	6548	999	164	112	1	0x0001000000000000	VPCMPUW	AVX512BW_256
7168	6549	999	164	112	1	0x0001000000000000	VPCMPUW	AVX512BW_256
7169	6550	999	165	113	1	0x0002000000000000	VPCMPUW	AVX512BW_512
7170	6551	999	165	113	1	0x0002000000000000	VPCMPUW	AVX512BW_512
7171	6416	994	162	110	1	0x0000400000000000	VPCMPB	AVX512BW_128
7172	6417	994	162	110	1	0x0000400000000000	VPCMPB	AVX512BW_128
7173	6418	994	164	112	1	0x0001000000000000	VPCMPB	AVX512BW_256
7174	6419	994	164	112	1	0x0001000000000000	VPCMPB	AVX512BW_256
7175	6420	994	165	113	1	0x0002000000000000	VPCMPB	AVX512BW_512
7176	6421	994	165	113	1	0x0002000000000000	VPCMPB	AVX512BW_512
7177	6552	995	162	110	1	0x0000400000000000	VPCMPW	AVX512BW_128
7178	6553	995	162	110	1	0x0000400000000000	VPCMPW	AVX512BW_128
7179	6554	995	164	112	1	0x0001000000000000	VPCMPW	AVX512BW_256
7180	6555	995	164	112	1	0x0001000000000000	VPCMPW	AVX512BW_256
7181	6556	995	165	113	1	0x0002000000000000	VPCMPW	AVX512BW_512
7182	6557	995	165	113	1	0x0002000000000000	VPCMPW	AVX512BW_512
7183	4453	1635	162	110	1	0x0000400000000000	VDBPSADBW	AVX512BW_128
7184	4454	1635	162	110	1	0x0000400000000000	VDBPSADBW	AVX512BW_128
7185	4455	1635	164	112	1	0x0001000000000000	VDBPSADBW	AVX512BW_256
7186	4456	1635	164	112	1	0x0001000000000000	VDBPSADBW	AVX512BW_256
7187	4457	1635	165	113	1	0x0002000000000000	VDBPSADBW	AVX512BW_512
7188	4458	1635	165	113	1	0x0002000000000000	VDBPSADBW	AVX512BW_512
7189	5989	1794	214	162	2	0x0000000400000000	VMPSADBW	AVX512_MEDIAX_128
7190	5990	1794	214	162	2	0x0000000400000000	VMPSADBW	AVX512_MEDIAX_128
7191	5993	1794	215	163	2	0x0000000800000000	VMPSADBW	AVX512_MEDIAX_256
7192	5994	1794	215	163	2	0x0000000800000000	VMPSADBW	AVX512_MEDIAX_256
7193	5995	1794	216	164	2	0x0000001000000000	VMPSADBW	AVX512_MEDIAX_512
7194	5996	1794	216	164	2	0x0000001000000000	VMPSADBW	AVX512_MEDIAX_512
7195	8656	1999	182	130	2	0x0000000000000004	VSHUFI32X4	AVX512F_256
7196	8657	1999	182	130	2	0x0000000000000004	VSHUFI32X4	AVX512F_256
7197	8658	1999	183	131	2	0x0000000000000008	VSHUFI32X4	AVX512F_512
7198	8659	1999	183	131	2	0x0000000000000008	VSHUFI32X4	AVX512F_512
7199	8660	2000	182	130	2	0x0000000000000004	VSHUFI64X2	AVX512F_256
7200	8661	2000	182	130	2	0x0000000000000004	VSHUFI64X2	AVX512F_256
7201	8662	2000	183	131	2	0x0000000000000008	VSHUFI64X2	AVX512F_512
7202	8663	2000	183	131	2	0x0000000000000008	VSHUFI64X2	AVX512F_512
7203	6402	736	253	201	3	0x0000000000000200	VPCLMULQDQ	AVX512_VPCLMULQDQ_128
7204	6403	736	253	201	3	0x0000000000000200	VPCLMULQDQ	AVX512_VPCLMULQDQ_128
7205	6405	736	254	202	3	0x0000000000000400	VPCLMULQDQ	AVX512_VPCLMULQDQ_256
7206	6407	736	254	202	3	0x0000000000000400	VPCLMULQDQ	AVX512_VPCLMULQDQ_256
7207	6408	736	255	203	3	0x0000000000000800	VPCLMULQDQ	AVX512_VPCLMULQDQ_512
7208	6409	736	255	203	3	0x0000000000000800	VPCLMULQDQ	AVX512_VPCLMULQDQ_512
7209	8419	1934	171	119	1	0x0080000000000000	VRANGEPD	AVX512DQ_128
7210	8420	1934	171	119	1	0x0080000000000000	VRANGEPD	AVX512DQ_128
7211	8421	1934	173	121	1	0x0200000000000000	VRANGEPD	AVX512DQ_256
7212	8422	1934	173	121	1	0x0200000000000000	VRANGEPD	AVX512DQ_256
7213	8423	1934	174	122	1	0x0400000000000000	VRANGEPD	AVX512DQ_512
7214	8424	1934	174	122	1	0x0400000000000000	VRANGEPD	AVX512DQ_512
7215	8424	1934	174	122	1	0x0400000000000000	VRANGEPD	AVX512DQ_512
7216	8425	1935	171	119	1	0x0080000000000000	VRANGEPS	AVX512DQ_128
7217	8426	1935	171	119	1	0x0080000000000000	VRANGEPS	AVX512DQ_128
7218	8427	1935	173	121	1	0x0200000000000000	VRANGEPS	AVX512DQ_256
7219	8428	1935	173	121	1	0x0200000000000000	VRANGEPS	AVX512DQ_256
7220	8429	1935	174	122	1	0x0400000000000000	VRANGEPS	AVX512DQ_512
7221	8430	1935	174	122	1	0x0400000000000000	VRANGEPS	AVX512DQ_512
7222	8430	1935	174	122	1	0x0400000000000000	VRANGEPS	AVX512DQ_512
7223	8431	1936	177	125	1	0x2000000000000000	VRANGESD	AVX512DQ_SCALAR
7224	8432	1936	177	125	1	0x2000000000000000	VRANGESD	AVX512DQ_SCALAR
7225	8432	1936	177	125	1	0x2000000000000000	VRANGESD	AVX512DQ_SCALAR
7226	8433	1937	177	125	1	0x2000000000000000	VRANGESS	AVX512DQ_SCALAR
7227	8434	1937	177	125	1	0x2000000000000000	VRANGESS	AVX512DQ_SCALAR
7228	8434	1937	177	125	1	0x2000000000000000	VRANGESS	AVX512DQ_SCALAR
7229	5646	1759	217	165	2	0x0000002000000000	VMINMAXBF16	AVX512_MINMAX_128
7230	5647	1759	217	165	2	0x0000002000000000	VMINMAXBF16	AVX512_MINMAX_128
7231	5648	1759	218	166	2	0x0000004000000000	VMINMAXBF16	AVX512_MINMAX_256
7232	5649	1759	218	166	2	0x0000004000000000	VMINMAXBF16	AVX512_MINMAX_256
7233	5650	1759	219	167	2	0x0000008000000000	VMINMAXBF16	AVX512_MINMAX_512
7234	5651	1759	219	167	2	0x0000008000000000	VMINMAXBF16	AVX512_MINMAX_512
7235	5652	1760	217	165	2	0x0000002000000000	VMINMAXPD	AVX512_MINMAX_128
7236	5653	1760	217	165	2	0x0000002000000000	VMINMAXPD	AVX512_MINMAX_128
7237	5654	1760	218	166	2	0x0000004000000000	VMINMAXPD	AVX512_MINMAX_256
7238	5655	1760	218	166	2	0x0000004000000000	VMINMAXPD	AVX512_MINMAX_256
7239	5656	1760	219	167	2	0x0000008000000000	VMINMAXPD	AVX512_MINMAX_512
7240	5657	1760	219	167	2	0x0000008000000000	VMINMAXPD	AVX512_MINMAX_512
7241	5657	1760	219	167	2	0x0000008000000000	VMINMAXPD	AVX512_MINMAX_512
7242	5658	1761	217	165	2	0x0000002000000000	VMINMAXPH	AVX512_MINMAX_128
7243	5659	1761	217	165	2	0x0000002000000000	VMINMAXPH	AVX512_MINMAX_128
7244	5660	1761	218	166	2	0x0000004000000000	VMINMAXPH	AVX512_MINMAX_256
