form_id	instruction_set	minimum_architecture	required_features_all_atoms	source_form_id
4682	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/ST2_asisdlsop_D2_i2d
4683	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/ST4_asisdlsop_S4_i4s
4684	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/ST4_asisdlsop_D4_i4d
4685	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD1_asisdlsop_BX1_r1b
4686	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD3_asisdlsop_BX3_r3b
4687	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD1_asisdlsop_HX1_r1h
4688	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD3_asisdlsop_HX3_r3h
4689	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD1_asisdlsop_SX1_r1s
4690	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD1_asisdlsop_DX1_r1d
4691	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD3_asisdlsop_SX3_r3s
4692	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD3_asisdlsop_DX3_r3d
4693	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD1R_asisdlsop_RX1_r
4694	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD3R_asisdlsop_RX3_r
4695	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD1_asisdlsop_B1_i1b
4696	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD3_asisdlsop_B3_i3b
4697	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD1_asisdlsop_H1_i1h
4698	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD3_asisdlsop_H3_i3h
4699	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD1_asisdlsop_S1_i1s
4700	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD1_asisdlsop_D1_i1d
4701	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD3_asisdlsop_S3_i3s
4702	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD3_asisdlsop_D3_i3d
4703	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD1R_asisdlsop_R1_i
4704	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD3R_asisdlsop_R3_i
4705	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD2_asisdlsop_BX2_r2b
4706	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD4_asisdlsop_BX4_r4b
4707	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD2_asisdlsop_HX2_r2h
4708	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD4_asisdlsop_HX4_r4h
4709	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD2_asisdlsop_SX2_r2s
4710	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD2_asisdlsop_DX2_r2d
4711	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD4_asisdlsop_SX4_r4s
4712	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD4_asisdlsop_DX4_r4d
4713	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD2R_asisdlsop_RX2_r
4714	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD4R_asisdlsop_RX4_r
4715	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD2_asisdlsop_B2_i2b
4716	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD4_asisdlsop_B4_i4b
4717	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD2_asisdlsop_H2_i2h
4718	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD4_asisdlsop_H4_i4h
4719	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD2_asisdlsop_S2_i2s
4720	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD2_asisdlsop_D2_i2d
4721	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD4_asisdlsop_S4_i4s
4722	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD4_asisdlsop_D4_i4d
4723	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD2R_asisdlsop_R2_i
4724	A64	Armv8-A	FEAT_AdvSIMD	A64/ldst/asisdlsop/LD4R_asisdlsop_R4_i
4725	A64	Armv8-A	FEAT_THE	A64/ldst/rcwcomswap/RCWCAS_C64_rcwcomswap
4726	A64	Armv8-A	FEAT_THE	A64/ldst/rcwcomswap/RCWCASL_C64_rcwcomswap
4727	A64	Armv8-A	FEAT_THE	A64/ldst/rcwcomswap/RCWCASA_C64_rcwcomswap
4728	A64	Armv8-A	FEAT_THE	A64/ldst/rcwcomswap/RCWCASAL_C64_rcwcomswap
4729	A64	Armv8-A	FEAT_THE	A64/ldst/rcwcomswap/RCWSCAS_C64_rcwcomswap
4730	A64	Armv8-A	FEAT_THE	A64/ldst/rcwcomswap/RCWSCASL_C64_rcwcomswap
4731	A64	Armv8-A	FEAT_THE	A64/ldst/rcwcomswap/RCWSCASA_C64_rcwcomswap
4732	A64	Armv8-A	FEAT_THE	A64/ldst/rcwcomswap/RCWSCASAL_C64_rcwcomswap
4733	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/rcwcomswappr/RCWCASP_C64_rcwcomswappr
4734	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/rcwcomswappr/RCWCASPL_C64_rcwcomswappr
4735	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/rcwcomswappr/RCWCASPA_C64_rcwcomswappr
4736	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/rcwcomswappr/RCWCASPAL_C64_rcwcomswappr
4737	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/rcwcomswappr/RCWSCASP_C64_rcwcomswappr
4738	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/rcwcomswappr/RCWSCASPL_C64_rcwcomswappr
4739	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/rcwcomswappr/RCWSCASPA_C64_rcwcomswappr
4740	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/rcwcomswappr/RCWSCASPAL_C64_rcwcomswappr
4741	A64	Armv8-A	FEAT_LSE128	A64/ldst/memop_128/LDCLRP_128_memop_128
4742	A64	Armv8-A	FEAT_LSE128	A64/ldst/memop_128/LDSETP_128_memop_128
4743	A64	Armv8-A	FEAT_LSE128	A64/ldst/memop_128/SWPP_128_memop_128
4744	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWCLRP_128_memop_128
4745	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWSWPP_128_memop_128
4746	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWSETP_128_memop_128
4747	A64	Armv8-A	FEAT_LSE128	A64/ldst/memop_128/LDCLRPL_128_memop_128
4748	A64	Armv8-A	FEAT_LSE128	A64/ldst/memop_128/LDSETPL_128_memop_128
4749	A64	Armv8-A	FEAT_LSE128	A64/ldst/memop_128/SWPPL_128_memop_128
4750	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWCLRPL_128_memop_128
4751	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWSWPPL_128_memop_128
4752	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWSETPL_128_memop_128
4753	A64	Armv8-A	FEAT_LSE128	A64/ldst/memop_128/LDCLRPA_128_memop_128
4754	A64	Armv8-A	FEAT_LSE128	A64/ldst/memop_128/LDSETPA_128_memop_128
4755	A64	Armv8-A	FEAT_LSE128	A64/ldst/memop_128/SWPPA_128_memop_128
4756	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWCLRPA_128_memop_128
4757	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWSWPPA_128_memop_128
4758	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWSETPA_128_memop_128
4759	A64	Armv8-A	FEAT_LSE128	A64/ldst/memop_128/LDCLRPAL_128_memop_128
4760	A64	Armv8-A	FEAT_LSE128	A64/ldst/memop_128/LDSETPAL_128_memop_128
4761	A64	Armv8-A	FEAT_LSE128	A64/ldst/memop_128/SWPPAL_128_memop_128
4762	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWCLRPAL_128_memop_128
4763	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWSWPPAL_128_memop_128
4764	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWSETPAL_128_memop_128
4765	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWSCLRP_128_memop_128
4766	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWSSWPP_128_memop_128
4767	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWSSETP_128_memop_128
4768	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWSCLRPL_128_memop_128
4769	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWSSWPPL_128_memop_128
4770	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWSSETPL_128_memop_128
4771	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWSCLRPA_128_memop_128
4772	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWSSWPPA_128_memop_128
4773	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWSSETPA_128_memop_128
4774	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWSCLRPAL_128_memop_128
4775	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWSSWPPAL_128_memop_128
4776	A64	Armv8-A	FEAT_D128,FEAT_THE	A64/ldst/memop_128/RCWSSETPAL_128_memop_128
4777	A64	Armv8-A	FEAT_LSUI	A64/ldst/comswappr_unpriv/CASPT_CP64_comswappr_unpriv
4778	A64	Armv8-A	FEAT_LSUI	A64/ldst/comswappr_unpriv/CASPLT_CP64_comswappr_unpriv
4779	A64	Armv8-A	FEAT_LSUI	A64/ldst/comswappr_unpriv/CASPAT_CP64_comswappr_unpriv
4780	A64	Armv8-A	FEAT_LSUI	A64/ldst/comswappr_unpriv/CASPALT_CP64_comswappr_unpriv
4781	A64	Armv8-A	FEAT_LSUI	A64/ldst/comswap_unpriv/CAST_C64_comswap_unpriv
4782	A64	Armv8-A	FEAT_LSUI	A64/ldst/comswap_unpriv/CASLT_C64_comswap_unpriv
4783	A64	Armv8-A	FEAT_LSUI	A64/ldst/comswap_unpriv/CASAT_C64_comswap_unpriv
4784	A64	Armv8-A	FEAT_LSUI	A64/ldst/comswap_unpriv/CASALT_C64_comswap_unpriv
4785	A64	Armv8-A	FEAT_GCS	A64/ldst/ldst_gcs/GCSSTR_64_ldst_gcs
4786	A64	Armv8-A	FEAT_GCS	A64/ldst/ldst_gcs/GCSSTTR_64_ldst_gcs
4787	A64	Armv8-A	FEAT_MTE	A64/ldst/ldsttags/STG_64Spost_ldsttags
4788	A64	Armv8-A	FEAT_MTE	A64/ldst/ldsttags/STG_64Soffset_ldsttags
4789	A64	Armv8-A	FEAT_MTE	A64/ldst/ldsttags/STG_64Spre_ldsttags
4790	A64	Armv8-A	FEAT_MTE2	A64/ldst/ldsttags/STZGM_64bulk_ldsttags
4791	A64	Armv8-A	FEAT_MTE	A64/ldst/ldsttags/LDG_64Loffset_ldsttags
4792	A64	Armv8-A	FEAT_MTE	A64/ldst/ldsttags/STZG_64Spost_ldsttags
4793	A64	Armv8-A	FEAT_MTE	A64/ldst/ldsttags/STZG_64Soffset_ldsttags
4794	A64	Armv8-A	FEAT_MTE	A64/ldst/ldsttags/STZG_64Spre_ldsttags
4795	A64	Armv8-A	FEAT_MTE	A64/ldst/ldsttags/ST2G_64Spost_ldsttags
4796	A64	Armv8-A	FEAT_MTE	A64/ldst/ldsttags/ST2G_64Soffset_ldsttags
4797	A64	Armv8-A	FEAT_MTE	A64/ldst/ldsttags/ST2G_64Spre_ldsttags
4798	A64	Armv8-A	FEAT_MTE2	A64/ldst/ldsttags/STGM_64bulk_ldsttags
4799	A64	Armv8-A	FEAT_MTE	A64/ldst/ldsttags/STZ2G_64Spost_ldsttags
4800	A64	Armv8-A	FEAT_MTE	A64/ldst/ldsttags/STZ2G_64Soffset_ldsttags
4801	A64	Armv8-A	FEAT_MTE	A64/ldst/ldsttags/STZ2G_64Spre_ldsttags
4802	A64	Armv8-A	FEAT_MTE2	A64/ldst/ldsttags/LDGM_64bulk_ldsttags
4803	A64	Armv8-A		A64/ldst/ldstexclp/STXP_SP32_ldstexclp
4804	A64	Armv8-A		A64/ldst/ldstexclp/STLXP_SP32_ldstexclp
4805	A64	Armv8-A		A64/ldst/ldstexclp/LDXP_LP32_ldstexclp
4806	A64	Armv8-A		A64/ldst/ldstexclp/LDAXP_LP32_ldstexclp
4807	A64	Armv8-A		A64/ldst/ldstexclp/STXP_SP64_ldstexclp
4808	A64	Armv8-A		A64/ldst/ldstexclp/STLXP_SP64_ldstexclp
4809	A64	Armv8-A		A64/ldst/ldstexclp/LDXP_LP64_ldstexclp
4810	A64	Armv8-A		A64/ldst/ldstexclp/LDAXP_LP64_ldstexclp
4811	A64	Armv8-A	FEAT_LSUI	A64/ldst/ldstexclr_unpriv/STTXR_SR32_ldstexclr_unpriv
4812	A64	Armv8-A	FEAT_LSUI	A64/ldst/ldstexclr_unpriv/STLTXR_SR32_ldstexclr_unpriv
4813	A64	Armv8-A	FEAT_LSUI	A64/ldst/ldstexclr_unpriv/LDTXR_LR32_ldstexclr_unpriv
4814	A64	Armv8-A	FEAT_LSUI	A64/ldst/ldstexclr_unpriv/LDATXR_LR32_ldstexclr_unpriv
4815	A64	Armv8-A	FEAT_LSUI	A64/ldst/ldstexclr_unpriv/STTXR_SR64_ldstexclr_unpriv
4816	A64	Armv8-A	FEAT_LSUI	A64/ldst/ldstexclr_unpriv/STLTXR_SR64_ldstexclr_unpriv
4817	A64	Armv8-A	FEAT_LSUI	A64/ldst/ldstexclr_unpriv/LDTXR_LR64_ldstexclr_unpriv
4818	A64	Armv8-A	FEAT_LSUI	A64/ldst/ldstexclr_unpriv/LDATXR_LR64_ldstexclr_unpriv
4819	A64	Armv8-A		A64/ldst/ldstexclr/STXRB_SR32_ldstexclr
4820	A64	Armv8-A		A64/ldst/ldstexclr/STLXRB_SR32_ldstexclr
4821	A64	Armv8-A		A64/ldst/ldstexclr/LDXRB_LR32_ldstexclr
4822	A64	Armv8-A		A64/ldst/ldstexclr/LDAXRB_LR32_ldstexclr
4823	A64	Armv8-A		A64/ldst/ldstexclr/STXRH_SR32_ldstexclr
4824	A64	Armv8-A		A64/ldst/ldstexclr/STLXRH_SR32_ldstexclr
4825	A64	Armv8-A		A64/ldst/ldstexclr/LDXRH_LR32_ldstexclr
4826	A64	Armv8-A		A64/ldst/ldstexclr/LDAXRH_LR32_ldstexclr
4827	A64	Armv8-A		A64/ldst/ldstexclr/STXR_SR32_ldstexclr
4828	A64	Armv8-A		A64/ldst/ldstexclr/STLXR_SR32_ldstexclr
4829	A64	Armv8-A		A64/ldst/ldstexclr/LDXR_LR32_ldstexclr
4830	A64	Armv8-A		A64/ldst/ldstexclr/LDAXR_LR32_ldstexclr
4831	A64	Armv8-A		A64/ldst/ldstexclr/STXR_SR64_ldstexclr
4832	A64	Armv8-A		A64/ldst/ldstexclr/STLXR_SR64_ldstexclr
4833	A64	Armv8-A		A64/ldst/ldstexclr/LDXR_LR64_ldstexclr
4834	A64	Armv8-A		A64/ldst/ldstexclr/LDAXR_LR64_ldstexclr
4835	A64	Armv8-A	FEAT_LOR	A64/ldst/ldstord/STLLRB_SL32_ldstord
4836	A64	Armv8-A		A64/ldst/ldstord/STLRB_SL32_ldstord
4837	A64	Armv8-A	FEAT_LOR	A64/ldst/ldstord/LDLARB_LR32_ldstord
4838	A64	Armv8-A		A64/ldst/ldstord/LDARB_LR32_ldstord
4839	A64	Armv8-A	FEAT_LOR	A64/ldst/ldstord/STLLRH_SL32_ldstord
4840	A64	Armv8-A		A64/ldst/ldstord/STLRH_SL32_ldstord
4841	A64	Armv8-A	FEAT_LOR	A64/ldst/ldstord/LDLARH_LR32_ldstord
4842	A64	Armv8-A		A64/ldst/ldstord/LDARH_LR32_ldstord
4843	A64	Armv8-A	FEAT_LOR	A64/ldst/ldstord/STLLR_SL32_ldstord
4844	A64	Armv8-A		A64/ldst/ldstord/STLR_SL32_ldstord
4845	A64	Armv8-A	FEAT_LOR	A64/ldst/ldstord/LDLAR_LR32_ldstord
4846	A64	Armv8-A		A64/ldst/ldstord/LDAR_LR32_ldstord
4847	A64	Armv8-A	FEAT_LOR	A64/ldst/ldstord/STLLR_SL64_ldstord
4848	A64	Armv8-A		A64/ldst/ldstord/STLR_SL64_ldstord
4849	A64	Armv8-A	FEAT_LOR	A64/ldst/ldstord/LDLAR_LR64_ldstord
4850	A64	Armv8-A		A64/ldst/ldstord/LDAR_LR64_ldstord
4851	A64	Armv8-A	FEAT_LSE	A64/ldst/comswap/CASB_C32_comswap
4852	A64	Armv8-A	FEAT_LSE	A64/ldst/comswap/CASLB_C32_comswap
4853	A64	Armv8-A	FEAT_LSE	A64/ldst/comswap/CASAB_C32_comswap
4854	A64	Armv8-A	FEAT_LSE	A64/ldst/comswap/CASALB_C32_comswap
4855	A64	Armv8-A	FEAT_LSE	A64/ldst/comswap/CASH_C32_comswap
4856	A64	Armv8-A	FEAT_LSE	A64/ldst/comswap/CASLH_C32_comswap
4857	A64	Armv8-A	FEAT_LSE	A64/ldst/comswap/CASAH_C32_comswap
4858	A64	Armv8-A	FEAT_LSE	A64/ldst/comswap/CASALH_C32_comswap
4859	A64	Armv8-A	FEAT_LSE	A64/ldst/comswap/CAS_C32_comswap
4860	A64	Armv8-A	FEAT_LSE	A64/ldst/comswap/CASL_C32_comswap
4861	A64	Armv8-A	FEAT_LSE	A64/ldst/comswap/CASA_C32_comswap
4862	A64	Armv8-A	FEAT_LSE	A64/ldst/comswap/CASAL_C32_comswap
4863	A64	Armv8-A	FEAT_LSE	A64/ldst/comswap/CAS_C64_comswap
4864	A64	Armv8-A	FEAT_LSE	A64/ldst/comswap/CASL_C64_comswap
4865	A64	Armv8-A	FEAT_LSE	A64/ldst/comswap/CASA_C64_comswap
4866	A64	Armv8-A	FEAT_LSE	A64/ldst/comswap/CASAL_C64_comswap
4867	A64	Armv8-A	FEAT_LRCPC3	A64/ldst/ldiappstilp/STILP_32SE_ldiappstilp
4868	A64	Armv8-A	FEAT_LRCPC3	A64/ldst/ldiappstilp/STILP_32S_ldiappstilp
4869	A64	Armv8-A	FEAT_LRCPC3	A64/ldst/ldiappstilp/LDIAPP_32LE_ldiappstilp
4870	A64	Armv8-A	FEAT_LRCPC3	A64/ldst/ldiappstilp/LDIAPP_32L_ldiappstilp
4871	A64	Armv8-A	FEAT_LRCPC3	A64/ldst/ldiappstilp/STILP_64SS_ldiappstilp
4872	A64	Armv8-A	FEAT_LRCPC3	A64/ldst/ldiappstilp/STILP_64S_ldiappstilp
4873	A64	Armv8-A	FEAT_LSCP	A64/ldst/ldiappstilp/STLP_64_ldiappstilp
4874	A64	Armv8-A	FEAT_LRCPC3	A64/ldst/ldiappstilp/LDIAPP_64LS_ldiappstilp
4875	A64	Armv8-A	FEAT_LRCPC3	A64/ldst/ldiappstilp/LDIAPP_64L_ldiappstilp
4876	A64	Armv8-A	FEAT_LSCP	A64/ldst/ldiappstilp/LDAP_64_ldiappstilp
4877	A64	Armv8-A	FEAT_LSCP	A64/ldst/ldiappstilp/LDAPP_64_ldiappstilp
4878	A64	Armv8-A	FEAT_LRCPC3	A64/ldst/ldapstl_writeback/STLR_32S_ldapstl_writeback
4879	A64	Armv8-A	FEAT_LRCPC3	A64/ldst/ldapstl_writeback/LDAPR_32L_ldapstl_writeback
4880	A64	Armv8-A	FEAT_LRCPC3	A64/ldst/ldapstl_writeback/STLR_64S_ldapstl_writeback
4881	A64	Armv8-A	FEAT_LRCPC3	A64/ldst/ldapstl_writeback/LDAPR_64L_ldapstl_writeback
4882	A64	Armv8-A	FEAT_LRCPC2	A64/ldst/ldapstl_unscaled/STLURB_32_ldapstl_unscaled
4883	A64	Armv8-A	FEAT_LRCPC2	A64/ldst/ldapstl_unscaled/LDAPURB_32_ldapstl_unscaled
4884	A64	Armv8-A	FEAT_LRCPC2	A64/ldst/ldapstl_unscaled/LDAPURSB_64_ldapstl_unscaled
4885	A64	Armv8-A	FEAT_LRCPC2	A64/ldst/ldapstl_unscaled/LDAPURSB_32_ldapstl_unscaled
4886	A64	Armv8-A	FEAT_LRCPC2	A64/ldst/ldapstl_unscaled/STLURH_32_ldapstl_unscaled
4887	A64	Armv8-A	FEAT_LRCPC2	A64/ldst/ldapstl_unscaled/LDAPURH_32_ldapstl_unscaled
4888	A64	Armv8-A	FEAT_LRCPC2	A64/ldst/ldapstl_unscaled/LDAPURSH_64_ldapstl_unscaled
4889	A64	Armv8-A	FEAT_LRCPC2	A64/ldst/ldapstl_unscaled/LDAPURSH_32_ldapstl_unscaled
4890	A64	Armv8-A	FEAT_LRCPC2	A64/ldst/ldapstl_unscaled/STLUR_32_ldapstl_unscaled
4891	A64	Armv8-A	FEAT_LRCPC2	A64/ldst/ldapstl_unscaled/LDAPUR_32_ldapstl_unscaled
4892	A64	Armv8-A	FEAT_LRCPC2	A64/ldst/ldapstl_unscaled/LDAPURSW_64_ldapstl_unscaled
4893	A64	Armv8-A	FEAT_LRCPC2	A64/ldst/ldapstl_unscaled/STLUR_64_ldapstl_unscaled
4894	A64	Armv8-A	FEAT_LRCPC2	A64/ldst/ldapstl_unscaled/LDAPUR_64_ldapstl_unscaled
4895	A64	Armv8-A	FEAT_MOPS_GO,FEAT_MTE	A64/ldst/memset_go/SETGOP_memset_go
4896	A64	Armv8-A	FEAT_MOPS_GO,FEAT_MTE	A64/ldst/memset_go/SETGOPT_memset_go
4897	A64	Armv8-A	FEAT_MOPS_GO,FEAT_MTE	A64/ldst/memset_go/SETGOPN_memset_go
4898	A64	Armv8-A	FEAT_MOPS_GO,FEAT_MTE	A64/ldst/memset_go/SETGOPTN_memset_go
4899	A64	Armv8-A	FEAT_MOPS_GO,FEAT_MTE	A64/ldst/memset_go/SETGOM_memset_go
4900	A64	Armv8-A	FEAT_MOPS_GO,FEAT_MTE	A64/ldst/memset_go/SETGOMT_memset_go
4901	A64	Armv8-A	FEAT_MOPS_GO,FEAT_MTE	A64/ldst/memset_go/SETGOMN_memset_go
4902	A64	Armv8-A	FEAT_MOPS_GO,FEAT_MTE	A64/ldst/memset_go/SETGOMTN_memset_go
4903	A64	Armv8-A	FEAT_MOPS_GO,FEAT_MTE	A64/ldst/memset_go/SETGOE_memset_go
4904	A64	Armv8-A	FEAT_MOPS_GO,FEAT_MTE	A64/ldst/memset_go/SETGOET_memset_go
4905	A64	Armv8-A	FEAT_MOPS_GO,FEAT_MTE	A64/ldst/memset_go/SETGOEN_memset_go
4906	A64	Armv8-A	FEAT_MOPS_GO,FEAT_MTE	A64/ldst/memset_go/SETGOETN_memset_go
4907	A64	Armv8-A	FEAT_FP,FEAT_LRCPC3	A64/ldst/ldapstl_simd/STLUR_B_ldapstl_simd
4908	A64	Armv8-A	FEAT_FP,FEAT_LRCPC3	A64/ldst/ldapstl_simd/LDAPUR_B_ldapstl_simd
4909	A64	Armv8-A	FEAT_FP,FEAT_LRCPC3	A64/ldst/ldapstl_simd/STLUR_Q_ldapstl_simd
4910	A64	Armv8-A	FEAT_FP,FEAT_LRCPC3	A64/ldst/ldapstl_simd/LDAPUR_Q_ldapstl_simd
4911	A64	Armv8-A	FEAT_FP,FEAT_LRCPC3	A64/ldst/ldapstl_simd/STLUR_H_ldapstl_simd
4912	A64	Armv8-A	FEAT_FP,FEAT_LRCPC3	A64/ldst/ldapstl_simd/LDAPUR_H_ldapstl_simd
4913	A64	Armv8-A	FEAT_FP,FEAT_LRCPC3	A64/ldst/ldapstl_simd/STLUR_S_ldapstl_simd
4914	A64	Armv8-A	FEAT_FP,FEAT_LRCPC3	A64/ldst/ldapstl_simd/LDAPUR_S_ldapstl_simd
4915	A64	Armv8-A	FEAT_FP,FEAT_LRCPC3	A64/ldst/ldapstl_simd/STLUR_D_ldapstl_simd
4916	A64	Armv8-A	FEAT_FP,FEAT_LRCPC3	A64/ldst/ldapstl_simd/LDAPUR_D_ldapstl_simd
4917	A64	Armv8-A		A64/ldst/loadlit/LDR_32_loadlit
4918	A64	Armv8-A	FEAT_FP	A64/ldst/loadlit/LDR_S_loadlit
4919	A64	Armv8-A		A64/ldst/loadlit/LDR_64_loadlit
4920	A64	Armv8-A	FEAT_FP	A64/ldst/loadlit/LDR_D_loadlit
4921	A64	Armv8-A		A64/ldst/loadlit/LDRSW_64_loadlit
4922	A64	Armv8-A	FEAT_FP	A64/ldst/loadlit/LDR_Q_loadlit
4923	A64	Armv8-A		A64/ldst/loadlit/PRFM_P_loadlit
4924	A64	Armv8-A	FEAT_MOPS	A64/ldst/memcms/CPYFP_CPY_memcms
4925	A64	Armv8-A	FEAT_MOPS	A64/ldst/memcms/CPYFPWT_CPY_memcms
4926	A64	Armv8-A	FEAT_MOPS	A64/ldst/memcms/CPYFPRT_CPY_memcms
4927	A64	Armv8-A	FEAT_MOPS	A64/ldst/memcms/CPYFPT_CPY_memcms
4928	A64	Armv8-A	FEAT_MOPS	A64/ldst/memcms/CPYFPWN_CPY_memcms
4929	A64	Armv8-A	FEAT_MOPS	A64/ldst/memcms/CPYFPWTWN_CPY_memcms
4930	A64	Armv8-A	FEAT_MOPS	A64/ldst/memcms/CPYFPRTWN_CPY_memcms
4931	A64	Armv8-A	FEAT_MOPS	A64/ldst/memcms/CPYFPTWN_CPY_memcms
4932	A64	Armv8-A	FEAT_MOPS	A64/ldst/memcms/CPYFPRN_CPY_memcms
4933	A64	Armv8-A	FEAT_MOPS	A64/ldst/memcms/CPYFPWTRN_CPY_memcms
4934	A64	Armv8-A	FEAT_MOPS	A64/ldst/memcms/CPYFPRTRN_CPY_memcms
4935	A64	Armv8-A	FEAT_MOPS	A64/ldst/memcms/CPYFPTRN_CPY_memcms
4936	A64	Armv8-A	FEAT_MOPS	A64/ldst/memcms/CPYFPN_CPY_memcms
4937	A64	Armv8-A	FEAT_MOPS	A64/ldst/memcms/CPYFPWTN_CPY_memcms
4938	A64	Armv8-A	FEAT_MOPS	A64/ldst/memcms/CPYFPRTN_CPY_memcms
4939	A64	Armv8-A	FEAT_MOPS	A64/ldst/memcms/CPYFPTN_CPY_memcms
4940	A64	Armv8-A	FEAT_MOPS	A64/ldst/memcms/CPYFM_CPY_memcms
